ID,Page ID,Local text,English text,Mix 1,Correct 1,Mix 2,Correct 2,Mix 3,Correct 3,Mix 4,Correct 4,Mix 5,Correct 5,Mix 6,Correct 6,Mix 7,Correct 7,Mix 8,Correct 8,Mix 9,Correct 9,Mix 10,Correct 10
"28","78","Это было короткое письмо.","It was a short letter.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","short, shorts, shorter, shortest, shorted, shorting, shorts'","short","letter, lettered, lettering, letters, lettera, letter'd","letter","",".","","","","","","","",""
"29","78","Я слышал другую историю.","I heard a different story.","I, me, my, mine","I","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","a, an","a","different, differentiation, differential, differentiate, differently","different","story, stories, storys, storying","story","",".","","","","","","","",""
"30","78","Он был плохим человеком.","He was a bad man.","He, Him, His, It, Its","He","was, is, be, been, are, were, will, shall","was","a, an","a","bad, worse, worst, baddest, bads, bader, badest","bad","man, manned, manning, men, maning, mans, maned, maner","man","",".","","","","","","","",""
"31","78","У меня была любящая семья.","I had a loving family.","I, me, my, mine","I","had, has, have, having, haves, haveta, haveing, have led","had","a, an","a","loving, lovin, lovingly","loving","family, families, familys, familier","family","",".","","","","","","","",""
"32","78","Ты был красивым мальчиком.","You were a beautiful boy.","You, Your, Yours","You","were, is, be, been, are, was, will, shall","were","a, an","a","beautiful, beautifulest, beautifuls","beautiful","boy, boys, boies, boyling, boyed, boying","boy","",".","","","","","","","",""
"33","78","Это был прекрасный день.","It was a beautiful day.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","beautiful, beautifulest, beautifuls","beautiful","day, days, daid, daies, daybed, daybest, daying, dayta","day","",".","","","","","","","",""
"34","78","Он был странным мальчиком.","He was a strange boy.","He, Him, His, It, Its","He","was, is, be, been, are, were, will, shall","was","a, an","a","strange, stranger, strangest, stranges, stranged","strange","boy, boys, boies, boyling, boyed, boying","boy","",".","","","","","","","",""
"35","78","Он увидел старушку.","He saw an old woman.","He, Him, His, It, Its","He","saw, sawn, saws, sawing, sawed, sawest, sawer, saws'","saw","an, a","an","old, elder, eldest, oldest, older, olds, olding","old","woman, women, womaning, womans, womaned","woman","",".","","","","","","","",""
"36","78","Это был долгий перелёт.","It was a long flight.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","long, longer, longest, longing, longed, longs, longbed, long bed","long","flight, flights, flighting, flighted, flighter, flightin'","flight","",".","","","","","","","",""
"37","78","Это был большой остров.","It was a large island.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","large, largest, larger, larges, larged, larging","large","island, islands, islanded, islanding","island","",".","","","","","","","",""
"38","78","Это была длинная книга.","It was a long book.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","long, longer, longest, longing, longed, longs, longbed, long bed","long","book, booked, booking, booker, books","book","",".","","","","","","","",""
"39","78","Он был хорошим братом.","He was a good brother.","He, Him, His, It, Its","He","was, is, be, been, are, were, will, shall","was","a, an","a","good, best, better, goods, gooding, goodest","good","brother, brethren, brothers, brothering","brother","",".","","","","","","","",""
"40","78","Это был чудесный корабль.","It was a wonderful ship.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","wonderful, wonderfulest, wonderfuls","wonderful","ship, shipping, ships, shipped, shiped","ship","",".","","","","","","","",""
"41","78","У него была хорошая песня.","He had a good song.","He, Him, His, It, Its","He","had, has, have, having, haves, haveta, haveing, have led","had","a, an","a","good, best, better, goods, gooding, goodest","good","song, songs, songed, songer","song","",".","","","","","","","",""
"42","78","Это был великолепный план.","It was a brilliant plan.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","brilliant, brilliants, brilliantest, brilliants'","brilliant","plan, planned, plans, planning","plan","",".","","","","","","","",""
"43","78","Это был чудесный момент.","It was a wonderful moment.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","wonderful, wonderfulest, wonderfuls","wonderful","moment, moments, momentous, momentary, momentarily, momentum","moment","",".","","","","","","","",""
"44","78","Мой сын был певцом.","My son was a singer.","My, I, Me, Mine","My","son, sons, sonning, soned, sonned, soning","son","was, is, be, been, are, were, will, shall","was","a, an","a","singer, sings, singin, singing, singly, singsong, singularity, singularly","singer","",".","","","","","","","",""
"45","78","Моя мама была учительницей.","My mom was a teacher.","My, I, Me, Mine","My","mom, moms, mommed, moming, moms'","mom","was, is, be, been, are, were, will, shall","was","a, an","a","teacher, teaching, teach","teacher","",".","","","","","","","",""
"46","78","Моя мама была писательницей.","My mom was a writer.","My, I, Me, Mine","My","mom, moms, mommed, moming, moms'","mom","was, is, be, been, are, were, will, shall","was","a, an","a","writer, writers, writeri","writer","",".","","","","","","","",""
"47","78","Мой отец был спортсменом.","My father was a sportsman.","My, I, Me, Mine","My","father, fathers, fathered, fathering","father","was, is, be, been, are, were, will, shall","was","a, an","a","sportsman, sportsmen, sportsmans, sportsmens","sportsman","",".","","","","","","","",""
"48","78","Твоя мама упаковала сумку.","Your mom packed a bag.","Your, You, Yours","Your","mom, moms, mommed, moming, moms'","mom","packed, pack, packing, packs, packs'","packed","a, an","a","bag, bagged, bagging, bags","bag","",".","","","","","","","",""
"49","78","Её отец был врачом.","Her father was a doctor.","Her, She, Hers","Her","father, fathers, fathered, fathering","father","was, is, be, been, are, were, will, shall","was","a, an","a","doctor, doctors, doctoring, doctored","doctor","",".","","","","","","","",""
"50","78","Ты хороший друг.","You're a good friend.","You're, You'd, You'll, You've","You're","a, an","a","good, best, better, goods, gooding, goodest","good","friend, friends, friending, friended","friend","",".","","","","","","","","","",""
"51","78","У моего отца была лодка.","My father had a boat.","My, I, Me, Mine","My","father, fathers, fathered, fathering","father","had, has, have, having, haves, haveta, haveing, have led","had","a, an","a","boat, boating, boats, boated, boatin'","boat","",".","","","","","","","",""
"52","78","Ваш муж оставил сообщение.","Your husband left a message","Your, You, Yours","Your","husband, husbands, husbanding, husbanded","husband","left, leave, leaves, leaving, leavest, loven, leav'd","left","a, an","a","message, messages, messager, messaging, messaged","message","","","","","","","","","",""
"53","78","Моя жена была актрисой.","My wife was an actress.","My, I, Me, Mine","My","wife, wives, wifes, wifed, wifing","wife","was, is, be, been, are, were, will, shall","was","an, a","an","actress, actresses, actressing, actresses'","actress","",".","","","","","","","",""
"54","78","Мой отец нашёл работу.","My father found a job.","My, I, Me, Mine","My","father, fathers, fathered, fathering","father","found, find, finding, finds, findest, finded, finds'","found","a, an","a","job, jobber, jobbing, jobs, jobbed","job","",".","","","","","","","",""
"55","78","Мой папа написал песню.","My dad wrote a song.","My, I, Me, Mine","My","dad, dads","dad","wrote, write, writing, written, writes, writeing, writes', write's","wrote","a, an","a","song, songs, songed, songer","song","",".","","","","","","","",""
"56","78","У нас есть работа для вас.","We have a job for you.","We, Our, Us, Ours","We","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","job, jobber, jobbing, jobs, jobbed","job","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","",""
"57","78","У меня сюрприз для них.","I have a surprise for them.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","surprise, surprising, surprised, surprises, surpriseing, surprise's","surprise","for, on, in, at, since, ago, before, to","for","them, they, their, theirs","them","",".","","","","","",""
"58","78","У меня есть задача для него.","I have a task for him.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","task, tasks, tasked, tasking, task'd, tasks'","task","for, on, in, at, since, ago, before, to","for","him, he, his, it, its","him","",".","","","","","",""
"59","78","У нас сообщение для вас.","We have a message for you","We, Our, Us, Ours","We","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","message, messages, messager, messaging, messaged","message","for, on, in, at, since, ago, before, to","for","you, your, yours","you","","","","","","","",""
"60","78","У меня письмо для вас.","I have a letter for you.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","letter, lettered, lettering, letters, lettera, letter'd","letter","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","",""
"61","78","У меня есть план!","I've got a plan!","I've, I'd, I'll, I'm","I've","got, get, gotten, getting, gets, gettest, geted, gets'","got","a, an","a","plan, planned, plans, planning","plan","","!","","","","","","","","","",""
"62","78","У меня есть кровать.","I've got a bed.","I've, I'd, I'll, I'm","I've","got, get, gotten, getting, gets, gettest, geted, gets'","got","a, an","a","bed, bedding, beds, bedded, beder, bednest","bed","",".","","","","","","","","","",""
"63","78","У меня есть карандаш.","I've got a pencil.","I've, I'd, I'll, I'm","I've","got, get, gotten, getting, gets, gettest, geted, gets'","got","a, an","a","pencil, pencilled, penciled, pencils, pencilling, penciling, pencils'","pencil","",".","","","","","","","","","",""
"64","78","У вас есть дом.","You've got a house.","You've, You'd, You'll, You're","You've","got, get, gotten, getting, gets, gettest, geted, gets'","got","a, an","a","house, housing, houses, housed, hous'd","house","",".","","","","","","","","","",""
"65","78","Я дружелюбный человек.","I'm a friendly person.","I'm, I'd, I'll, I've","I'm","a, an","a","friendly, friendliest, friendlier, friendlies","friendly","person, people, persons, personed, personing","person","",".","","","","","","","","","",""
"66","78","У них интересная работа.","They have an interesting job.","They, Them, Their, Theirs","They","have, had, has, having, haves, haveta, haveing, have led","have","an, a","an","interesting, interests, interested, interestingly, interest","interesting","job, jobber, jobbing, jobs, jobbed","job","",".","","","","","","","",""
"67","78","Ты честный человек.","You are an honest man.","You, Your, Yours","You","are, is, be, been, was, were, will, shall","are","an, a","an","honest, honestest, honests","honest","man, manned, manning, men, maning, mans, maned, maner","man","",".","","","","","","","",""
"68","78","Я богатый человек.","I'm a rich man.","I'm, I'd, I'll, I've","I'm","a, an","a","rich, riches, richest, richer, riched","rich","man, manned, manning, men, maning, mans, maned, maner","man","",".","","","","","","","","","",""
"69","78","Я хороший работник.","I'm a good worker.","I'm, I'd, I'll, I've","I'm","a, an","a","good, best, better, goods, gooding, goodest","good","worker, workers, worked","worker","",".","","","","","","","","","",""
"70","78","У меня есть дом.","I have a home.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","home, homer, homing, homes, homed, homebed","home","",".","","","","","","","","","",""
"71","78","У меня есть девушка.","I have a girlfriend.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","girlfriend, girl's, girlhood, girlie, girly, girls, girlish, girl","girlfriend","",".","","","","","","","","","",""
"72","78","У тебя есть сын.","You have a son.","You, Your, Yours","You","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","son, sons, sonning, soned, sonned, soning","son","",".","","","","","","","","","",""
"73","78","Ты монстр.","You are a monster.","You, Your, Yours","You","are, is, be, been, was, were, will, shall","are","a, an","a","monster, monsters, monstered, monstera","monster","",".","","","","","","","","","",""
"74","78","У нас есть идея.","We have an idea.","We, Our, Us, Ours","We","have, had, has, having, haves, haveta, haveing, have led","have","an, a","an","idea, idealist, idealism, idealize, idealistic, ideally, ideal","idea","",".","","","","","","","","","",""
"75","78","У меня есть ферма.","I have a farm.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","farm, farming, farms, farmed","farm","",".","","","","","","","","","",""
"76","78","У меня есть лодка.","I have a boat.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","boat, boating, boats, boated, boatin'","boat","",".","","","","","","","","","",""
"77","78","Я хочу печенье.","I want a cookie.","I, me, my, mine","I","want, won't, wont","want","a, an","a","cookie, cookies, cookies'","cookie","",".","","","","","","","","","",""
"78","78","У нас есть план!","We have a plan!","We, Our, Us, Ours","We","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","plan, planned, plans, planning","plan","","!","","","","","","","","","",""
"79","78","Мы семья.","We are a family.","We, Our, Us, Ours","We","are, is, be, been, was, were, will, shall","are","a, an","a","family, families, familys, familier","family","",".","","","","","","","","","",""
"80","78","Я ученик.","I am a pupil.","I, me, my, mine","I","am, are, be, been, being, is, was, were","am","a, an","a","pupil, pupils","pupil","",".","","","","","","","","","",""
"81","78","Я хороший учитель.","I'm a good teacher.","I'm, I'd, I'll, I've","I'm","a, an","a","good, best, better, goods, gooding, goodest","good","teacher, teaching, teach","teacher","",".","","","","","","","","","",""
"82","78","Мы счастливая семья.","We are a happy family","We, Our, Us, Ours","We","are, is, be, been, was, were, will, shall","are","a, an","a","happy, happier, happiest, happys, happied, happynest, happying","happy","family, families, familys, familier","family","","","","","","","","","",""
"83","78","Вы хороший танцор!","You are a good dancer!","You, Your, Yours","You","are, is, be, been, was, were, will, shall","are","a, an","a","good, best, better, goods, gooding, goodest","good","dancer, dancing, dancin, dance","dancer","","!","","","","","","","",""
"84","78","Вы знаменитый человек.","You're a famous man.","You're, You'd, You'll, You've","You're","a, an","a","famous, famously","famous","man, manned, manning, men, maning, mans, maned, maner","man","",".","","","","","","","","","",""
"85","78","Ты прекрасный муж.","You're a great husband.","You're, You'd, You'll, You've","You're","a, an","a","great, greater, greats, greatest, greated, greating, greatter, greats'","great","husband, husbands, husbanding, husbanded","husband","",".","","","","","","","","","",""
"86","78","Вы везучий человек!","You're a lucky man!","You're, You'd, You'll, You've","You're","a, an","a","lucky, luckier, luckiest, luckies, luckys","lucky","man, manned, manning, men, maning, mans, maned, maner","man","","!","","","","","","","","","",""
"87","78","Я знаю новую песню.","I know a new song.","I, me, my, mine","I","know, knew, knowing, known, knows, knowed, knowest, knower","know","a, an","a","new, news, newest, newer, newed, newing","new","song, songs, songed, songer","song","",".","","","","","","","",""
"88","78","Ты хорошая мама.","You're a good mum.","You're, You'd, You'll, You've","You're","a, an","a","good, best, better, goods, gooding, goodest","good","mum, mums, mumming, mums', mummed","mum","",".","","","","","","","","","",""
"89","78","Вы другой человек.","You're a different person.","You're, You'd, You'll, You've","You're","a, an","a","different, differentiation, differential, differentiate, differently","different","person, people, persons, personed, personing","person","",".","","","","","","","","","",""
"90","78","У нас маленькая машина.","We have a small car.","We, Our, Us, Ours","We","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","small, smalls, smaller, smallest, small ta, smalls'","small","car, carer, cars, carring, carred","car","",".","","","","","","","",""
"91","78","Ты чудесный человек.","You're a wonderful person.","You're, You'd, You'll, You've","You're","a, an","a","wonderful, wonderfulest, wonderfuls","wonderful","person, people, persons, personed, personing","person","",".","","","","","","","","","",""
"92","78","Ты умная девочка.","You're a clever girl.","You're, You'd, You'll, You've","You're","a, an","a","clever, cleverer, cleverest, clevered, clevers","clever","girl, girls, girled","girl","",".","","","","","","","","","",""
"93","78","Ты покупаешь новый костюм.","You buy a new suit.","You, Your, Yours","You","buy, bought, buys, buying, buyest, buyed, buies","buy","a, an","a","new, news, newest, newer, newed, newing","new","suit, suited, suiting, suits","suit","",".","","","","","","","",""
"94","78","У меня есть важный вопрос.","I have an important question!","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","an, a","an","important, importants, importantest","important","question, questioning, questions, questioned, questionning","question","","!","","","","","","","",""
"95","78","Вы сильный человек.","You're a strong man.","You're, You'd, You'll, You've","You're","a, an","a","strong, stronger, strongest, strongs","strong","man, manned, manning, men, maning, mans, maned, maner","man","",".","","","","","","","","","",""
"96","78","У твоего папы была машина.","Your dad had a car.","Your, You, Yours","Your","dad, dads","dad","had, has, have, having, haves, haveta, haveing, have led","had","a, an","a","car, carer, cars, carring, carred","car","",".","","","","","","","",""
"97","78","Вы хороший певец.","You're a good singer.","You're, You'd, You'll, You've","You're","a, an","a","good, best, better, goods, gooding, goodest","good","singer, sings, singin, singing, singly, singsong, singularity, singularly","singer","",".","","","","","","","","","",""
"98","78","У меня есть другой план.","I have a different plan.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","different, differentiation, differential, differentiate, differently","different","plan, planned, plans, planning","plan","",".","","","","","","","",""
"99","78","У нас новый заказ.","We have a new order.","We, Our, Us, Ours","We","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","new, news, newest, newer, newed, newing","new","order, ordering, orders, ordered, orderi, orderest","order","",".","","","","","","","",""
"100","78","Я хороший человек.","I am a good person.","I, me, my, mine","I","am, are, be, been, being, is, was, were","am","a, an","a","good, best, better, goods, gooding, goodest","good","person, people, persons, personed, personing","person","",".","","","","","","","",""
"101","78","Я вижу красивый город.","I see a beautiful city","I, me, my, mine","I","see, saw, seeing, seen, sees, seemest, seeger, seeta","see","a, an","a","beautiful, beautifulest, beautifuls","beautiful","city, cities, citys, citier","city","","","","","","","","","",""
"102","78","Ты настоящий друг.","You're a real friend.","You're, You'd, You'll, You've","You're","a, an","a","real, reals, realest, reis, realer","real","friend, friends, friending, friended","friend","",".","","","","","","","","","",""
"103","78","У тебя есть маленькая дочь.","You have a young daughter.","You, Your, Yours","You","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","young, younger, youngest, youngs","young","daughter, daughters, daughtered","daughter","",".","","","","","","","",""
"104","78","У меня есть чудесная идея.","I have a wonderful idea.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","wonderful, wonderfulest, wonderfuls","wonderful","idea, idealist, idealism, idealize, idealistic, ideally, ideal","idea","",".","","","","","","","",""
"105","78","У тебя красивая семья.","You have a beautiful family.","You, Your, Yours","You","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","beautiful, beautifulest, beautifuls","beautiful","family, families, familys, familier","family","",".","","","","","","","",""
"106","78","Ты умная девочка.","You're a clever girl.","You're, You'd, You'll, You've","You're","a, an","a","clever, cleverer, cleverest, clevered, clevers","clever","girl, girls, girled","girl","",".","","","","","","","","","",""
"107","78","У тебя есть чёрная машина.","You have a black car.","You, Your, Yours","You","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","black, blacking, blacker, blackest, blacks, blacked, blacknest","black","car, carer, cars, carring, carred","car","",".","","","","","","","",""
"108","78","У меня есть новый план.","I have a new plan.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","new, news, newest, newer, newed, newing","new","plan, planned, plans, planning","plan","",".","","","","","","","",""
"109","78","Они пишут тест.","They write a test.","They, Them, Their, Theirs","They","write, wrote, writing, written, writes, writeing, writes', write's","write","a, an","a","test, testing, tested, tests, testbed, testtest, test bed","test","",".","","","","","","","","","",""
"110","78","Я танцор.","I'm a dancer.","I'm, I'd, I'll, I've","I'm","a, an","a","dancer, dancing, dancin, dance","dancer","",".","","","","","","","","","","","",""
"111","78","У нас есть сад.","We have a garden.","We, Our, Us, Ours","We","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","garden, gardens, gardened, garden bed","garden","",".","","","","","","","","","",""
"112","78","У них есть машина.","They have a car.","They, Them, Their, Theirs","They","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","car, carer, cars, carring, carred","car","",".","","","","","","","","","",""
"113","78","Я беру коробку.","I take a box.","I, me, my, mine","I","take, taken, taking, took, takes, taketa, taked, takeing","take","a, an","a","box, boxing, boxes, boxed","box","",".","","","","","","","","","",""
"114","78","У меня есть сумка.","I have a bag.","I, me, my, mine","I","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","bag, bagged, bagging, bags","bag","",".","","","","","","","","","",""
"115","78","У вас есть офис.","You have an office","You, Your, Yours","You","have, had, has, having, haves, haveta, haveing, have led","have","an, a","an","office, offices, officed, officing, offices'","office","","","","","","","","","","","",""
"116","78","Ты садовник.","You're a gardener.","You're, You'd, You'll, You've","You're","a, an","a","gardener, gardening, garden","gardener","",".","","","","","","","","","","","",""
"117","78","Мы заказываем пиццу.","We order a pizza.","We, Our, Us, Ours","We","order, ordering, orders, ordered, orderi, orderest","order","a, an","a","pizza","pizza","",".","","","","","","","","","",""
"118","78","У них есть книга.","They have a book.","They, Them, Their, Theirs","They","have, had, has, having, haves, haveta, haveing, have led","have","a, an","a","book, booked, booking, booker, books","book","",".","","","","","","","","","",""
"119","78","Ты инженер.","You're an engineer.","You're, You'd, You'll, You've","You're","an, a","an","engineer, engineering, engineers, engineered, engineerin'","engineer","",".","","","","","","","","","","","",""
"120","78","Вы писатель!","You are a writer!","You, Your, Yours","You","are, is, be, been, was, were, will, shall","are","a, an","a","writer, writers, writeri","writer","","!","","","","","","","","","",""
"121","78","У вас есть друг.","You've got a friend.","You've, You'd, You'll, You're","You've","got, get, gotten, getting, gets, gettest, geted, gets'","got","a, an","a","friend, friends, friending, friended","friend","",".","","","","","","","","","",""
"122","78","У вас есть талант.","You've got a talent.","You've, You'd, You'll, You're","You've","got, get, gotten, getting, gets, gettest, geted, gets'","got","a, an","a","talent, talented, tale","talent","",".","","","","","","","","","",""
"123","78","У меня есть сын!","I've got a son!","I've, I'd, I'll, I'm","I've","got, get, gotten, getting, gets, gettest, geted, gets'","got","a, an","a","son, sons, sonning, soned, sonned, soning","son","","!","","","","","","","","","",""
"124","78","У меня есть собака!","I've got a dog!","I've, I'd, I'll, I'm","I've","got, get, gotten, getting, gets, gettest, geted, gets'","got","a, an","a","dog, dogged, dogs, dogging, dogbed","dog","","!","","","","","","","","","",""
"125","78","У них есть дочь.","They've got a daughter.","They've, They'd, They'll, They're","They've","got, get, gotten, getting, gets, gettest, geted, gets'","got","a, an","a","daughter, daughters, daughtered","daughter","",".","","","","","","","","","",""
"126","78","У меня есть квартира.","I've got an apartment.","I've, I'd, I'll, I'm","I've","got, get, gotten, getting, gets, gettest, geted, gets'","got","an, a","an","apartment, apartments, apart","apartment","",".","","","","","","","","","",""
"127","78","Вы пассажир.","You're a passenger.","You're, You'd, You'll, You've","You're","a, an","a","passenger, passes, passengers, passed, passerby, passer","passenger","",".","","","","","","","","","","","",""
"128","78","Вы актёр!","You're an actor!","You're, You'd, You'll, You've","You're","an, a","an","actor","actor","","!","","","","","","","","","","","",""
