ID,Page ID,Local text,English text,Mix 1,Correct 1,Mix 2,Correct 2,Mix 3,Correct 3,Mix 4,Correct 4,Mix 5,Correct 5,Mix 6,Correct 6,Mix 7,Correct 7,Mix 8,Correct 8,Mix 9,Correct 9,Mix 10,Correct 10
"11","58","Мы последуем за вами туда.","We'll follow you there.","We'll, We'd, We're, We've","We'll","follow, following, followed, follows","follow","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","","","",""
"12","58","Я приведу вас туда.","I will lead you there.","I, me, my, mine","I","will, is, be, been, are, was, were, shall","will","lead, leaded, leading, led, leads, leadest","lead","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","",""
"13","58","Мы встретим вас там!","We'll meet you there!","We'll, We'd, We're, We've","We'll","meet, meeting, met, meets, meeter, meetest, meeted, meetting","meet","you, your, yours","you","there, theres, thered, thering","there","","!","","","","","","","","","",""
"14","58","Я позвоню вам там.","I'll call you there.","I'll, I'd, I'm, I've","I'll","call, calling, called, calls, callest, callled","call","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","","","",""
"15","58","Мы встретим его там.","We'll meet him there.","We'll, We'd, We're, We've","We'll","meet, meeting, met, meets, meeter, meetest, meeted, meetting","meet","him, he, his, it, its","him","there, theres, thered, thering","there","",".","","","","","","","","","",""
"16","58","Ты увидишь его там.","You will see him there.","You, Your, Yours","You","will, is, be, been, are, was, were, shall","will","see, saw, seeing, seen, sees, seemest, seeger, seeta","see","him, he, his, it, its","him","there, theres, thered, thering","there","",".","","","","","","","",""
"17","58","Я отправлю тебя туда.","I'll send you there.","I'll, I'd, I'm, I've","I'll","send, sent, sends, sending, sended, sendest","send","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","","","",""
"18","58","Вы найдёте меня там.","You'll find me there.","You'll, You'd, You're, You've","You'll","find, finding, found, finds, findest, finded, finds'","find","me, i, my, mine","me","there, theres, thered, thering","there","",".","","","","","","","","","",""
"19","58","Я оставлю вас там.","I'll leave you there.","I'll, I'd, I'm, I've","I'll","leave, leaves, left, leaving, leavest, loven, leav'd","leave","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","","","",""
"20","58","Я увижу вас там.","I'll see you there!","I'll, I'd, I'm, I've","I'll","see, saw, seeing, seen, sees, seemest, seeger, seeta","see","you, your, yours","you","there, theres, thered, thering","there","","!","","","","","","","","","",""
"21","58","Мы встретим вас там.","We will meet you there.","We, Our, Us, Ours","We","will, is, be, been, are, was, were, shall","will","meet, meeting, met, meets, meeter, meetest, meeted, meetting","meet","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","",""
"22","58","Я свяжусь с ним там.","I'll contact him there.","I'll, I'd, I'm, I've","I'll","contact, contacts, contacted, contacting, contact'd","contact","him, he, his, it, its","him","there, theres, thered, thering","there","",".","","","","","","","","","",""
"23","58","Они встретят нас там.","They'll meet us there.","They'll, They'd, They're, They've","They'll","meet, meeting, met, meets, meeter, meetest, meeted, meetting","meet","us, we, our, ours","us","there, theres, thered, thering","there","",".","","","","","","","","","",""
"24","58","Я покажу вам там.","I will show you there.","I, me, my, mine","I","will, is, be, been, are, was, were, shall","will","show, shower, showing, shown, showed, shows, showest","show","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","",""
"25","58","Я присоединюсь к вам там.","I'll join you there.","I'll, I'd, I'm, I've","I'll","join, joining, joined, joins, joins'","join","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","","","",""
"26","58","Я расскажу тебе там.","I'll tell you there.","I'll, I'd, I'm, I've","I'll","tell, telling, told, tells, tellest, tollen","tell","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","","","",""
"27","58","Он поймает нас там.","He will catch us there.","He, Him, His, It, Its","He","will, is, be, been, are, was, were, shall","will","catch, catching, caught, catches, catched, catchs","catch","us, we, our, ours","us","there, theres, thered, thering","there","",".","","","","","","","",""
"28","58","Я отвезу тебя туда.","I'll drive you there.","I'll, I'd, I'm, I've","I'll","drive, driven, driving, drove, drives, drivest, drived","drive","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","","","",""
"29","58","Они будут хранить их там.","They will store them there.","They, Them, Their, Theirs","They","will, is, be, been, are, was, were, shall","will","store, stores, stored, storing","store","them, they, their, theirs","them","there, theres, thered, thering","there","",".","","","","","","","",""
"30","58","Я последую за вами туда.","I'll follow you there.","I'll, I'd, I'm, I've","I'll","follow, following, followed, follows","follow","you, your, yours","you","there, theres, thered, thering","there","",".","","","","","","","","","",""
"31","58","Они вернутся завтра.","They'll be back tomorrow.","They'll, They'd, They're, They've","They'll","be, is, been, are, was, were, will, shall","be","back, backed, backer, backing, backs","back","tomorrow","tomorrow","",".","","","","","","","","","",""
"32","58","Они попробуют снова завтра.","They will try again tomorrow.","They, Them, Their, Theirs","They","will, is, be, been, are, was, were, shall","will","try, tried, trying, tries, tryed, tryta, trys, try best","try","again, against","again","tomorrow","tomorrow","",".","","","","","","","",""
"33","58","Мы вернёмся завтра.","We'll come back tomorrow.","We'll, We'd, We're, We've","We'll","come, came, coming, comes, comest, comeing","come","back, backed, backer, backing, backs","back","tomorrow","tomorrow","",".","","","","","","","","","",""
"34","58","Вы вернётесь завтра.","You'll be back tomorrow.","You'll, You'd, You're, You've","You'll","be, is, been, are, was, were, will, shall","be","back, backed, backer, backing, backs","back","tomorrow","tomorrow","",".","","","","","","","","","",""
"35","58","Он будет здесь завтра.","He'll be here tomorrow.","He'll, He'd, He's, He're","He'll","be, is, been, are, was, were, will, shall","be","here, heres, hering, hered","here","tomorrow","tomorrow","",".","","","","","","","","","",""
"36","58","Мы поедем обратно домой.","We will go back home.","We, Our, Us, Ours","We","will, is, be, been, are, was, were, shall","will","go, going, gone, went, goes, gos, goed, gota","go","back, backed, backer, backing, backs","back","home, homer, homing, homes, homed, homebed","home","",".","","","","","","","",""
"37","58","Они будут здесь завтра.","They'll be here tomorrow.","They'll, They'd, They're, They've","They'll","be, is, been, are, was, were, will, shall","be","here, heres, hering, hered","here","tomorrow","tomorrow","",".","","","","","","","","","",""
"38","58","Я напишу снова завтра.","I'll write again tomorrow.","I'll, I'd, I'm, I've","I'll","write, wrote, writing, written, writes, writeing, writes', write's","write","again, against","again","tomorrow","tomorrow","",".","","","","","","","","","",""
"39","58","Она вернётся завтра!","She'll be back tomorrow!","She'll, She'd, She's, She're","She'll","be, is, been, are, was, were, will, shall","be","back, backed, backer, backing, backs","back","tomorrow","tomorrow","","!","","","","","","","","","",""
"40","58","Я возьму их с собой.","I'll take them with me.","I'll, I'd, I'm, I've","I'll","take, taken, taking, took, takes, taketa, taked, takeing","take","them, they, their, theirs","them","with, withing, withim, withs","with","me, i, my, mine","me","",".","","","","","","","",""
"41","58","Оно будет напоминать мне о тебе.","It'll remind me of you.","It'll, It's, Its, This","It'll","remind, reminds, reminded, reminding, remindest","remind","me, i, my, mine","me","of, from, by, on, in, off, out of, at","of","you, your, yours","you","",".","","","","","","","",""
"42","58","Я отремонтирую это для вас.","I'll fix it for you.","I'll, I'd, I'm, I've","I'll","fix, fixed, fixing, fixes","fix","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"43","58","Я разделю это с тобой.","I'll split it with you.","I'll, I'd, I'm, I've","I'll","split, splitting, splits, splitted, spliting, splited","split","it, he, him, his, its","it","with, withing, withim, withs","with","you, your, yours","you","",".","","","","","","","",""
"44","58","Он спросит тебя обо мне.","He'll ask you about me.","He'll, He'd, He's, He're","He'll","ask, asking, asked, asks, askest, asks'","ask","you, your, yours","you","about, from, of, by, on, in, off, out of","about","me, i, my, mine","me","",".","","","","","","","",""
"45","58","Я спрошу его об этом.","I'll ask him about it.","I'll, I'd, I'm, I've","I'll","ask, asking, asked, asks, askest, asks'","ask","him, he, his, it, its","him","about, from, of, by, on, in, off, out of","about","it, he, him, his, its","it","",".","","","","","","","",""
"46","58","Я сделаю это без тебя.","I'll do it without you.","I'll, I'd, I'm, I've","I'll","do, does, did, done, doing","do","it, he, him, his, its","it","without, withal, withstand, withhold, withdrawal, wither, with, withdraw","without","you, your, yours","you","",".","","","","","","","",""
"47","58","Он заберёт это у нас!","He'll take it from us!","He'll, He'd, He's, He're","He'll","take, taken, taking, took, takes, taketa, taked, takeing","take","it, he, him, his, its","it","from, in, at, on, by, next to, beside, under","from","us, we, our, ours","us","","!","","","","","","","",""
"48","58","Я спою это с тобой.","I'll sing it with you.","I'll, I'd, I'm, I've","I'll","sing, sang, singing, sung, sings, singging","sing","it, he, him, his, its","it","with, withing, withim, withs","with","you, your, yours","you","",".","","","","","","","",""
"49","58","Я проведу тебя через это.","I'll walk you through it.","I'll, I'd, I'm, I've","I'll","walk, walking, walked, walks, walkest","walk","you, your, yours","you","through, in, at, on, by, next to, beside, under","through","it, he, him, his, its","it","",".","","","","","","","",""
"50","58","Я сделаю это для нас.","I'll do it for us.","I'll, I'd, I'm, I've","I'll","do, does, did, done, doing","do","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","us, we, our, ours","us","",".","","","","","","","",""
"51","58","Я оставлю вас с ним.","I'll leave you with him.","I'll, I'd, I'm, I've","I'll","leave, leaves, left, leaving, leavest, loven, leav'd","leave","you, your, yours","you","with, withing, withim, withs","with","him, he, his, it, its","him","",".","","","","","","","",""
"52","58","Я получу это от него.","I'll get it from him.","I'll, I'd, I'm, I've","I'll","get, got, gotten, getting, gets, gettest, geted, gets'","get","it, he, him, his, its","it","from, in, at, on, by, next to, beside, under","from","him, he, his, it, its","him","",".","","","","","","","",""
"53","58","Я куплю это у вас.","I'll buy it from you.","I'll, I'd, I'm, I've","I'll","buy, bought, buys, buying, buyest, buyed, buies","buy","it, he, him, his, its","it","from, in, at, on, by, next to, beside, under","from","you, your, yours","you","",".","","","","","","","",""
"54","58","Я принесу это с собой.","I'll bring it with me.","I'll, I'd, I'm, I've","I'll","bring, brought, bringing, brings, brung, bringed","bring","it, he, him, his, its","it","with, withing, withim, withs","with","me, i, my, mine","me","",".","","","","","","","",""
"55","58","Я расскажу тебе о нём.","I'll tell you about him.","I'll, I'd, I'm, I've","I'll","tell, telling, told, tells, tellest, tollen","tell","you, your, yours","you","about, from, of, by, on, in, off, out of","about","him, he, his, it, its","him","",".","","","","","","","",""
"56","58","Я переведу это для вас.","I'll translate it for you.","I'll, I'd, I'm, I've","I'll","translate, translated, translates, translating","translate","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"57","58","Я подпишу это для вас.","I'll sign it for you.","I'll, I'd, I'm, I've","I'll","sign, signs, signed, signing","sign","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"58","58","Я расскажу ему о тебе.","I'll tell him about you.","I'll, I'd, I'm, I've","I'll","tell, telling, told, tells, tellest, tollen","tell","him, he, his, it, its","him","about, from, of, by, on, in, off, out of","about","you, your, yours","you","",".","","","","","","","",""
"59","58","Я расскажу тебе об этом.","I'll tell you about it.","I'll, I'd, I'm, I've","I'll","tell, telling, told, tells, tellest, tollen","tell","you, your, yours","you","about, from, of, by, on, in, off, out of","about","it, he, him, his, its","it","",".","","","","","","","",""
"60","58","Я посмотрю это с тобой.","I'll watch it with you.","I'll, I'd, I'm, I've","I'll","watch, watching, watches, watched, watchs, watches'","watch","it, he, him, his, its","it","with, withing, withim, withs","with","you, your, yours","you","",".","","","","","","","",""
"61","58","Мы возьмём тебя с нами.","We will take you with us.","We, Our, Us, Ours","We","will, is, be, been, are, was, were, shall","will","take, taken, taking, took, takes, taketa, taked, takeing","take","you, your, yours","you","with, withing, withim, withs","with","us, we, our, ours","us","",".","","","","","",""
"62","58","Я возьму его с собой.","I'll take him with me.","I'll, I'd, I'm, I've","I'll","take, taken, taking, took, takes, taketa, taked, takeing","take","him, he, his, it, its","him","with, withing, withim, withs","with","me, i, my, mine","me","",".","","","","","","","",""
"63","58","Мы найдём это для тебя.","We'll find it for you.","We'll, We'd, We're, We've","We'll","find, finding, found, finds, findest, finded, finds'","find","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"64","58","Я приготовлю это для вас.","I'll prepare it for you.","I'll, I'd, I'm, I've","I'll","prepare, prepared, preparing, prepares, preparest, prepareing","prepare","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"65","58","Я закончу это за тебя.","I'll finish it for you.","I'll, I'd, I'm, I've","I'll","finish, finished, finishing, finishes, finishs, finishes', finish's","finish","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"66","58","Я заберу это у тебя!","I'll take it from you!","I'll, I'd, I'm, I've","I'll","take, taken, taking, took, takes, taketa, taked, takeing","take","it, he, him, his, its","it","from, in, at, on, by, next to, beside, under","from","you, your, yours","you","","!","","","","","","","",""
"67","58","Я куплю их для тебя.","I'll buy them for you.","I'll, I'd, I'm, I've","I'll","buy, bought, buys, buying, buyest, buyed, buies","buy","them, they, their, theirs","them","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"68","58","Мы возьмём его с нами.","We'll take him with us.","We'll, We'd, We're, We've","We'll","take, taken, taking, took, takes, taketa, taked, takeing","take","him, he, his, it, its","him","with, withing, withim, withs","with","us, we, our, ours","us","",".","","","","","","","",""
"69","58","Он сделает это для вас.","He'll do it for you.","He'll, He'd, He's, He're","He'll","do, does, did, done, doing","do","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"70","58","Ты поможешь мне с ними.","You'll help me with them.","You'll, You'd, You're, You've","You'll","help, helping, helped, helps, helpped","help","me, i, my, mine","me","with, withing, withim, withs","with","them, they, their, theirs","them","",".","","","","","","","",""
"71","58","Я возьму их с собой.","I will take them with me.","I, me, my, mine","I","will, is, be, been, are, was, were, shall","will","take, taken, taking, took, takes, taketa, taked, takeing","take","them, they, their, theirs","them","with, withing, withim, withs","with","me, i, my, mine","me","",".","","","","","",""
"72","58","Я найду это для вас.","I'll find it for you.","I'll, I'd, I'm, I've","I'll","find, finding, found, finds, findest, finded, finds'","find","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"73","58","Она сделает это для вас.","She'll do it for you.","She'll, She'd, She's, She're","She'll","do, does, did, done, doing","do","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"74","58","Я объявлю это для вас.","I'll pronounce it for you.","I'll, I'd, I'm, I've","I'll","pronounce, pronounced, pronouncing, pronounces, pronounceing","pronounce","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"75","58","Они возьмут нас с ними.","They'll take us with them.","They'll, They'd, They're, They've","They'll","take, taken, taking, took, takes, taketa, taked, takeing","take","us, we, our, ours","us","with, withing, withim, withs","with","them, they, their, theirs","them","",".","","","","","","","",""
"76","58","Я сохраню это для тебя.","I'll keep it for you.","I'll, I'd, I'm, I've","I'll","keep, keeping, kept, keeps, keepest, keeped, keepping, keep ging","keep","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"77","58","Они сделают это для меня.","They'll do it for me.","They'll, They'd, They're, They've","They'll","do, does, did, done, doing","do","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","me, i, my, mine","me","",".","","","","","","","",""
"78","58","Я разделю это с тобой.","I'll share it with you.","I'll, I'd, I'm, I've","I'll","share, sharing, shares, shared, shares'","share","it, he, him, his, its","it","with, withing, withim, withs","with","you, your, yours","you","",".","","","","","","","",""
"79","58","Я приготовлю это для тебя.","I'll cook it for you.","I'll, I'd, I'm, I've","I'll","cook, cooked, cooking, cooks","cook","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"80","58","Он защитит тебя от него.","He'll protect you from him.","He'll, He'd, He's, He're","He'll","protect, protected, protects, protecting, protectest, protects'","protect","you, your, yours","you","from, in, at, on, by, next to, beside, under","from","him, he, his, it, its","him","",".","","","","","","","",""
"81","58","Мы получим их у него.","We'll get them from him.","We'll, We'd, We're, We've","We'll","get, got, gotten, getting, gets, gettest, geted, gets'","get","them, they, their, theirs","them","from, in, at, on, by, next to, beside, under","from","him, he, his, it, its","him","",".","","","","","","","",""
"82","58","Я сделаю это для тебя.","I'll do it for you.","I'll, I'd, I'm, I've","I'll","do, does, did, done, doing","do","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"83","58","Я возьму тебя с собой.","I will take you with me.","I, me, my, mine","I","will, is, be, been, are, was, were, shall","will","take, taken, taking, took, takes, taketa, taked, takeing","take","you, your, yours","you","with, withing, withim, withs","with","me, i, my, mine","me","",".","","","","","",""
"84","58","Я сделаю это для тебя.","I will do it for you.","I, me, my, mine","I","will, is, be, been, are, was, were, shall","will","do, does, did, done, doing","do","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","",""
"85","58","Я продам их для тебя.","I'll sell them for you.","I'll, I'd, I'm, I've","I'll","sell, sold, selling, sells, sollen, sell best","sell","them, they, their, theirs","them","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"86","58","Мы выиграем это без тебя.","We'll win it without you.","We'll, We'd, We're, We've","We'll","win, winning, won, wins, winer, winned, wins'","win","it, he, him, his, its","it","without, withal, withstand, withhold, withdrawal, wither, with, withdraw","without","you, your, yours","you","",".","","","","","","","",""
"87","58","Они возьмут вас с ними.","They'll take you with them.","They'll, They'd, They're, They've","They'll","take, taken, taking, took, takes, taketa, taked, takeing","take","you, your, yours","you","with, withing, withim, withs","with","them, they, their, theirs","them","",".","","","","","","","",""
"88","58","Я сделаю это с тобой.","I'll do it with you.","I'll, I'd, I'm, I've","I'll","do, does, did, done, doing","do","it, he, him, his, its","it","with, withing, withim, withs","with","you, your, yours","you","",".","","","","","","","",""
"89","58","Я куплю их у тебя.","I'll buy them from you.","I'll, I'd, I'm, I've","I'll","buy, bought, buys, buying, buyest, buyed, buies","buy","them, they, their, theirs","them","from, in, at, on, by, next to, beside, under","from","you, your, yours","you","",".","","","","","","","",""
"90","58","Я расскажу вам о них.","I'll tell you about them.","I'll, I'd, I'm, I've","I'll","tell, telling, told, tells, tellest, tollen","tell","you, your, yours","you","about, from, of, by, on, in, off, out of","about","them, they, their, theirs","them","",".","","","","","","","",""
"91","58","Я возьму тебя с собой.","I'll take you with me.","I'll, I'd, I'm, I've","I'll","take, taken, taking, took, takes, taketa, taked, takeing","take","you, your, yours","you","with, withing, withim, withs","with","me, i, my, mine","me","",".","","","","","","","",""
"92","58","Я уберу это для вас.","I'll remove it for you.","I'll, I'd, I'm, I've","I'll","remove, removed, removing, removes","remove","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"93","58","Я сыграю это для вас.","I will play it for you.","I, me, my, mine","I","will, is, be, been, are, was, were, shall","will","play, playing, played, plays, plaied, plaies, plays'","play","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","",""
"94","58","Я расскажу вам о них.","I will tell you about them.","I, me, my, mine","I","will, is, be, been, are, was, were, shall","will","tell, telling, told, tells, tellest, tollen","tell","you, your, yours","you","about, from, of, by, on, in, off, out of","about","them, they, their, theirs","them","",".","","","","","",""
"95","58","Вы будете благодарить меня за это.","You'll thank me for it.","You'll, You'd, You're, You've","You'll","thank, thanks, thanked, thanking","thank","me, i, my, mine","me","for, on, in, at, since, ago, before, to","for","it, he, him, his, its","it","",".","","","","","","","",""
"96","58","Я украду это для тебя.","I'll steal it for you.","I'll, I'd, I'm, I've","I'll","steal, stealing, stole, stolen, stealer, steals, stealest, stealed","steal","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"97","58","Я возьму это с собой.","I'll take it with me.","I'll, I'd, I'm, I've","I'll","take, taken, taking, took, takes, taketa, taked, takeing","take","it, he, him, his, its","it","with, withing, withim, withs","with","me, i, my, mine","me","",".","","","","","","","",""
"98","58","Я изменю это для тебя.","I will change it for you.","I, me, my, mine","I","will, is, be, been, are, was, were, shall","will","change, changed, changing, changes, changeing","change","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","",""
"99","58","Я разделю это с ней.","I'll share it with her.","I'll, I'd, I'm, I've","I'll","share, sharing, shares, shared, shares'","share","it, he, him, his, its","it","with, withing, withim, withs","with","her, she, hers","her","",".","","","","","","","",""
"100","58","Я отблагодарю вас за это.","I'll thank you for it.","I'll, I'd, I'm, I've","I'll","thank, thanks, thanked, thanking","thank","you, your, yours","you","for, on, in, at, since, ago, before, to","for","it, he, him, his, its","it","",".","","","","","","","",""
"101","58","Он будет ненавидеть меня за это.","He'll hate me for it.","He'll, He'd, He's, He're","He'll","hate, hates, hated, hating, hateing","hate","me, i, my, mine","me","for, on, in, at, since, ago, before, to","for","it, he, him, his, its","it","",".","","","","","","","",""
"102","58","Мы найдём это без неё.","We'll find it without her.","We'll, We'd, We're, We've","We'll","find, finding, found, finds, findest, finded, finds'","find","it, he, him, his, its","it","without, withal, withstand, withhold, withdrawal, wither, with, withdraw","without","her, she, hers","her","",".","","","","","","","",""
"103","58","Я спою это для вас.","I'll sing it for you.","I'll, I'd, I'm, I've","I'll","sing, sang, singing, sung, sings, singging","sing","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"104","58","Я заплачу вам за это.","I'll pay you for it.","I'll, I'd, I'm, I've","I'll","pay, paid, payer, paying, pays, payest, payed, payta","pay","you, your, yours","you","for, on, in, at, since, ago, before, to","for","it, he, him, his, its","it","",".","","","","","","","",""
"105","58","Мы починим это для вас.","We'll fix it for you.","We'll, We'd, We're, We've","We'll","fix, fixed, fixing, fixes","fix","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"106","58","Я достану это для тебя!","I'll get it for you!","I'll, I'd, I'm, I've","I'll","get, got, gotten, getting, gets, gettest, geted, gets'","get","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","","!","","","","","","","",""
"107","58","Я поглажу это для тебя.","I'll iron it for you.","I'll, I'd, I'm, I've","I'll","iron, ironing, irons, ironed","iron","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"108","58","Он будет использовать их против тебя.","He'll use them against you.","He'll, He'd, He's, He're","He'll","use, used, using, uses, useta, useing, use's","use","them, they, their, theirs","them","against, again","against","you, your, yours","you","",".","","","","","","","",""
"109","58","Он откроет это для тебя.","He will open it for you.","He, Him, His, It, Its","He","will, is, be, been, are, was, were, shall","will","open, opening, opened, opens, openest, openned, openning, opens'","open","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","",""
"110","58","Оно будет напоминать тебе обо мне.","It will remind you of me.","It, He, Him, His, Its","It","will, is, be, been, are, was, were, shall","will","remind, reminds, reminded, reminding, remindest","remind","you, your, yours","you","of, from, by, on, in, off, out of, at","of","me, i, my, mine","me","",".","","","","","",""
"111","58","Я починю это для вас.","I'll mend it for you.","I'll, I'd, I'm, I've","I'll","mend, mending, mended, mends","mend","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"112","58","Оно будет напоминать мне о ней.","It will remind me of her.","It, He, Him, His, Its","It","will, is, be, been, are, was, were, shall","will","remind, reminds, reminded, reminding, remindest","remind","me, i, my, mine","me","of, from, by, on, in, off, out of, at","of","her, she, hers","her","",".","","","","","",""
"113","58","Я вымою это для вас.","I'll wash it for you.","I'll, I'd, I'm, I've","I'll","wash, washer, washing, washed, washes, washim, washs, washest","wash","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"114","58","Я почищу их для вас.","I'll clean them for you.","I'll, I'd, I'm, I've","I'll","clean, cleaner, cleaning, cleaned, cleans, cleanest, cleanning, clean bed","clean","them, they, their, theirs","them","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"115","58","Я сохраню их для вас.","I'll save them for you.","I'll, I'd, I'm, I've","I'll","save, saving, saved, saves, savest, saves'","save","them, they, their, theirs","them","for, on, in, at, since, ago, before, to","for","you, your, yours","you","",".","","","","","","","",""
"116","58","Мы оставим его с вами.","We'll leave him with you.","We'll, We'd, We're, We've","We'll","leave, leaves, left, leaving, leavest, loven, leav'd","leave","him, he, his, it, its","him","with, withing, withim, withs","with","you, your, yours","you","",".","","","","","","","",""
"117","58","Я помогу вам с этим.","I'll help you with it.","I'll, I'd, I'm, I've","I'll","help, helping, helped, helps, helpped","help","you, your, yours","you","with, withing, withim, withs","with","it, he, him, his, its","it","",".","","","","","","","",""
"118","58","Он сделает это для меня.","He'll do it for me.","He'll, He'd, He's, He're","He'll","do, does, did, done, doing","do","it, he, him, his, its","it","for, on, in, at, since, ago, before, to","for","me, i, my, mine","me","",".","","","","","","","",""
