ID,Page ID,Local text,English text,Mix 1,Correct 1,Mix 2,Correct 2,Mix 3,Correct 3,Mix 4,Correct 4,Mix 5,Correct 5,Mix 6,Correct 6,Mix 7,Correct 7,Mix 8,Correct 8,Mix 9,Correct 9,Mix 10,Correct 10
"24","23","Ты подготовил камеру?","Have you prepared the camera?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","prepared, prepare, preparing, prepares, preparest, prepareing","prepared","the, then, though","the","camera, cameras, cameraman","camera","","?","","","","","","","",""
"25","23","Ты отрастил усы?","Have you grown a moustache?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","grown, grew, grow, growing, grows, growed, growest","grown","a, an","a","moustache, moustaches, moustaching, moustaches', moustache's","moustache","","?","","","","","","","",""
"26","23","Ты видел это место?","Have you seen this place?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","this, it'll, it's, its","this","place, places, placed, placing","place","","?","","","","","","","",""
"27","23","Вы ограбили банк?","Have you robbed a bank?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","robbed, rob, robbing, robs","robbed","a, an","a","bank, banking, banks, banked, bank'd","bank","","?","","","","","","","",""
"28","23","Вы рассмотрели устройство?","Have you considered the device?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","considered, consider, considering, considers, considerest, consideri","considered","the, then, though","the","device, devices, deviced","device","","?","","","","","","","",""
"29","23","Вы видели цену?","Have you seen the price?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","the, then, though","the","price, priced, pricing, prices","price","","?","","","","","","","",""
"30","23","Вы принимали какое-либо лекарство?","Have you taken any medication?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","taken, take, taking, took, takes, taketa, taked, takeing","taken","any, anys, anyming, anying, anies","any","medication, medicare, medicate, medically, medical","medication","","?","","","","","","","",""
"31","23","Вы видели невесту?","Have you seen the bride?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","the, then, though","the","bride, brides, brode, briding","bride","","?","","","","","","","",""
"32","23","Ты слышал эту историю?","Have you heard this story?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","this, it'll, it's, its","this","story, stories, storys, storying","story","","?","","","","","","","",""
"33","23","Ты нашёл какую-нибудь работу?","Have you found any work?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","found, find, finding, finds, findest, finded, finds'","found","any, anys, anyming, anying, anies","any","work, working, works, wrought, worked, workest","work","","?","","","","","","","",""
"34","23","Ты видел эту татуировку?","Have you seen this tattoo?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","this, it'll, it's, its","this","tattoo, tattooed, tattoos, tattooing, tattooes, tattoos'","tattoo","","?","","","","","","","",""
"35","23","Ты носил эту куртку?","Have you worn this jacket?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","worn, wear, wearing, wore, wears, worne, weared, weard","worn","this, it'll, it's, its","this","jacket, jacketed, jackets, jacketted, jacketing","jacket","","?","","","","","","","",""
"36","23","Вы позвонили в полицию?","Have you called the police?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","called, call, calling, calls, callest, callled","called","the, then, though","the","police, policing, polices, policed","police","","?","","","","","","","",""
"37","23","Вы слышали эту фразу?","Have you heard this phrase?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","this, it'll, it's, its","this","phrase, phrasing, phrases, phrased, phrases', phras'd","phrase","","?","","","","","","","",""
"38","23","Ты видел привидение?","Have you seen a ghost?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","a, an","a","ghost, ghosts, ghoster, ghosting, ghosted","ghost","","?","","","","","","","",""
"39","23","Вы посчитали стоимость?","Have you counted the cost?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","counted, count, counting, counts, countest","counted","the, then, though","the","cost, costs, costing, costed, cost's","cost","","?","","","","","","","",""
"40","23","Вы видели этот корабль?","Have you seen this ship?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","this, it'll, it's, its","this","ship, shipping, ships, shipped, shiped","ship","","?","","","","","","","",""
"41","23","Вы видели эту женщину?","Have you seen this woman?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","this, it'll, it's, its","this","woman, women, womaning, womans, womaned","woman","","?","","","","","","","",""
"42","23","Ты заметил эту проблему?","Have you noticed this problem?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","noticed, notice, notices, noticing","noticed","this, it'll, it's, its","this","problem, problems, problematic","problem","","?","","","","","","","",""
"43","23","Вы уведомили полицию?","Have you notified the police?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","notified, notify, notifies, notifying","notified","the, then, though","the","police, policing, polices, policed","police","","?","","","","","","","",""
"44","23","Ты видел видео?","Have you seen the video?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","the, then, though","the","video, videos, videoed, videoing, videos'","video","","?","","","","","","","",""
"45","23","Ты вымыл собаку?","Have you washed the dog?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","washed, wash, washer, washing, washes, washim, washs, washest","washed","the, then, though","the","dog, dogged, dogs, dogging, dogbed","dog","","?","","","","","","","",""
"46","23","Вы начали расследование?","Have you begun an investigation?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","begun, began, begin, beginning, begins, beginnest, begining, beginer","begun","an, a","an","investigation, investigations, investigations'","investigation","","?","","","","","","","",""
"47","23","Ты ответил на письмо?","Have you answered the letter?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","answered, answer, answers, answering, answerer, answerest","answered","the, then, though","the","letter, lettered, lettering, letters, lettera, letter'd","letter","","?","","","","","","","",""
"48","23","Вы совершали преступление?","Have you committed a crime?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","committed, commit, commits, committing, commited, commiting","committed","a, an","a","crime, crimes, criming, crimed","crime","","?","","","","","","","",""
"49","23","Вы связывались с посольством?","Have you contacted the embassy?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","contacted, contact, contacts, contacting, contact'd","contacted","the, then, though","the","embassy, embassies, embassys","embassy","","?","","","","","","","",""
"50","23","Ты видел этот постер?","Have you seen this poster?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","this, it'll, it's, its","this","poster, posters, poster bed, postered, postering, posters'","poster","","?","","","","","","","",""
"51","23","Вы позвонили в скорую?","Have you called an ambulance?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","called, call, calling, calls, callest, callled","called","an, a","an","ambulance, ambulances, ambulanced","ambulance","","?","","","","","","","",""
"52","23","Ты видел воду?","Have you seen the water?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","the, then, though","the","water, watered, watering, waters","water","","?","","","","","","","",""
"53","23","Вы посчитали деньги?","Have you counted the money?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","counted, count, counting, counts, countest","counted","the, then, though","the","money, monetary","money","","?","","","","","","","",""
"54","23","Вы назначили дату?","Have you fixed a date?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","fixed, fix, fixing, fixes","fixed","a, an","a","date, dated, dating, dates, dateing","date","","?","","","","","","","",""
"55","23","Ты видел замок?","Have you seen the castle?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","the, then, though","the","castle, castles, castled, castling, castles'","castle","","?","","","","","","","",""
"56","23","Ты видел эту комнату?","Have you seen this room?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","this, it'll, it's, its","this","room, rooms, roomed, rooming, roomin'","room","","?","","","","","","","",""
"57","23","Я дал какую-либо информацию?","Have I given any information?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","I, me, my, mine","I","given, gave, give, giving, gives, givest, gived, giveing","given","any, anys, anyming, anying, anies","any","information, informations, informations'","information","","?","","","","","","","",""
"58","23","Ты видел сад?","Have you seen the garden?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","the, then, though","the","garden, gardens, gardened, garden bed","garden","","?","","","","","","","",""
"59","23","Вы видели эту книгу?","Have you seen this book?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","this, it'll, it's, its","this","book, booked, booking, booker, books","book","","?","","","","","","","",""
"60","23","Ты позвонил адвокату?","Have you called a lawyer?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","called, call, calling, calls, callest, callled","called","a, an","a","lawyer, lawyers, lawyered","lawyer","","?","","","","","","","",""
"61","23","Вы арестовали девушку?","Have you arrested the girl?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","arrested, arrest, arresting, arrests, arrests'","arrested","the, then, though","the","girl, girls, girled","girl","","?","","","","","","","",""
"62","23","Вы видели ящерицу?","Have you seen a lizard?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","a, an","a","lizard","lizard","","?","","","","","","","",""
"63","23","Вы позвонили врачу?","Have you called the doctor?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","called, call, calling, calls, callest, callled","called","the, then, though","the","doctor, doctors, doctoring, doctored","doctor","","?","","","","","","","",""
"64","23","Ты видел крышу?","Have you seen the roof?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","the, then, though","the","roof, roofing, roofs, roofed, roof'd, roofs'","roof","","?","","","","","","","",""
"65","23","Вы разработали дизайн?","Have you done a design?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","done, do, does, did, doing","done","a, an","a","design, designed, designing, designs","design","","?","","","","","","","",""
"66","23","Ты видел шоу?","Have you seen the show?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","the, then, though","the","show, shower, showing, shown, showed, shows, showest","show","","?","","","","","","","",""
"67","23","Сколько вы продали?","How much have you sold?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","sold, sell, selling, sells, sollen, sell best","sold","","?","","","","","","","",""
"68","23","Сколько они потратили?","How much have they spent?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","they, them, their, theirs","they","spent, spend, spends, spending, spended, spendest","spent","","?","","","","","","","",""
"69","23","Где ещё ты был?","Where else have you been?","Where, When, Why, Who, What","Where","else, already, yet, too, either, neither, or","else","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","been, is, be, are, was, were, will, shall","been","","?","","","","","","","",""
"70","23","Как усердно вы работали?","How hard have you worked?","How, Hown, Hows, Howed, Howest","How","hard, hards, hardest, harder, harding, hardbed, hard bed, hardnest","hard","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","worked, work, working, works, wrought, workest","worked","","?","","","","","","","",""
"71","23","Сколько вы принесли?","How much have you brought?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","brought, bring, bringing, brings, brung, bringed","brought","","?","","","","","","","",""
"72","23","Сколько ты написал?","How much have you written?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","written, wrote, write, writing, writes, writeing, writes', write's","written","","?","","","","","","","",""
"73","23","Сколько ты услышал?","How much have you heard?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","","?","","","","","","","",""
"74","23","Сколько у вас было?","How much have you had?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","had, has, have, having, haves, haveta, haveing, have led","had","","?","","","","","","","",""
"75","23","Сколько ты накопил?","How much have you saved?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","saved, save, saving, saves, savest, saves'","saved","","?","","","","","","","",""
"76","23","Сколько они съели?","How much have they eaten?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","they, them, their, theirs","they","eaten, ate, eat, eating, eats, eatest, eated, eatting","eaten","","?","","","","","","","",""
"77","23","Где именно ты был?","Where exactly have you been?","Where, When, Why, Who, What","Where","exactly, exactness, exact","exactly","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","been, is, be, are, was, were, will, shall","been","","?","","","","","","","",""
"78","23","Сколько мы выиграли?","How much have we won?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","we, our, us, ours","we","won, win, winning, wins, winer, winned, wins'","won","","?","","","","","","","",""
"79","23","Сколько я сделал?","How much have I done?","How, Hown, Hows, Howed, Howest","How","much, more, most, muches","much","have, had, has, having, haves, haveta, haveing, have led","have","I, me, my, mine","I","done, do, does, did, doing","done","","?","","","","","","","",""
"80","23","Как долго вы играли?","How long have you played?","How, Hown, Hows, Howed, Howest","How","long, longer, longest, longing, longed, longs, longbed, long bed","long","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","played, play, playing, plays, plaied, plaies, plays'","played","","?","","","","","","","",""
"81","23","Как далеко вы зашли?","How far have you gone?","How, Hown, Hows, Howed, Howest","How","far, farther, farthest, further, furthest, farer, farring, fars","far","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","gone, go, going, went, goes, gos, goed, gota","gone","","?","","","","","","","",""
"82","23","Где ещё вы жили?","Where else have you lived?","Where, When, Why, Who, What","Where","else, already, yet, too, either, neither, or","else","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","lived, live, liver, lives, living, livest, liveing","lived","","?","","","","","","","",""
"83","23","Что ты выбрал?","What have you chosen?","What, Where, When, Why, Who","What","have, had, has, having, haves, haveta, haveing, have led","have","you, your, yours","you","chosen, choose, chose, chooses, choosing, choosest, choosed","chosen","","?","","","","","","","","","",""
"84","23","Вы видели их?","Have you seen them?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","them, they, their, theirs","them","","?","","","","","","","","","",""
"85","23","Я видел это?","Have I seen it?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","I, me, my, mine","I","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","it, he, him, his, its","it","","?","","","","","","","","","",""
"86","23","Вы забыли меня?","Have you forgotten me?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","forgotten, forget, forgot, forgetting, forgets, forgettest","forgotten","me, i, my, mine","me","","?","","","","","","","","","",""
"87","23","Вы забыли его?","Have you forgotten him?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","forgotten, forget, forgot, forgetting, forgets, forgettest","forgotten","him, he, his, it, its","him","","?","","","","","","","","","",""
"88","23","Я убедил тебя?","Have I convinced you?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","I, me, my, mine","I","convinced, convince, convincing, convinces","convinced","you, your, yours","you","","?","","","","","","","","","",""
"89","23","Ты сделал это?","Have you done it?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","done, do, does, did, doing","done","it, he, him, his, its","it","","?","","","","","","","","","",""
"90","23","Ты видел меня?","Have you seen me?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","me, i, my, mine","me","","?","","","","","","","","","",""
"91","23","Ты видел его?","Have you seen him?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","him, he, his, it, its","him","","?","","","","","","","","","",""
"92","23","Вы рассмотрели это?","Have you considered it?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","considered, consider, considering, considers, considerest, consideri","considered","it, he, him, his, its","it","","?","","","","","","","","","",""
"93","23","Я нашёл вас?","Have I found you?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","I, me, my, mine","I","found, find, finding, finds, findest, finded, finds'","found","you, your, yours","you","","?","","","","","","","","","",""
"94","23","Ты забыл это?","Have you forgotten it?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","forgotten, forget, forgot, forgetting, forgets, forgettest","forgotten","it, he, him, his, its","it","","?","","","","","","","","","",""
"95","23","Вы проверили это?","Have you tested it?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","tested, test, testing, tests, testbed, testtest, test bed","tested","it, he, him, his, its","it","","?","","","","","","","","","",""
"96","23","Я убедил вас?","Have I reassured you?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","I, me, my, mine","I","reassured, reassure, reassuring, reassures","reassured","you, your, yours","you","","?","","","","","","","","","",""
"97","23","Ты видел их?","Have you seen them?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","them, they, their, theirs","them","","?","","","","","","","","","",""
"98","23","Ты позвонил ему?","Have you called him?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","called, call, calling, calls, callest, callled","called","him, he, his, it, its","him","","?","","","","","","","","","",""
"99","23","Ты прятал это?","Have you hidden it?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","hidden, hid, hide, hiding, hides, hidest, hided, hideing","hidden","it, he, him, his, its","it","","?","","","","","","","","","",""
"100","23","Вы посчитали это?","Have you counted it?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","counted, count, counting, counts, countest","counted","it, he, him, his, its","it","","?","","","","","","","","","",""
"101","23","Вы накормили их?","Have you fed them?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","fed, feed, feeder, feeding, feeds, feedest, feeded","fed","them, they, their, theirs","them","","?","","","","","","","","","",""
"102","23","Вы украли это?","Have you stolen it?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","stolen, steal, stealing, stole, stealer, steals, stealest, stealed","stolen","it, he, him, his, its","it","","?","","","","","","","","","",""
"103","23","Вы написали это?","Have you written it?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","written, wrote, write, writing, writes, writeing, writes', write's","written","it, he, him, his, its","it","","?","","","","","","","","","",""
"104","23","Они видели его?","Have they seen him?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","they, them, their, theirs","they","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","him, he, his, it, its","him","","?","","","","","","","","","",""
"105","23","Ты простил меня?","Have you forgiven me?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","forgiven, forgave, forgive, forgiving, forgives, forgivest","forgiven","me, i, my, mine","me","","?","","","","","","","","","",""
"106","23","Я напал на вас?","Have I attacked you?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","I, me, my, mine","I","attacked, attack, attacking, attacks","attacked","you, your, yours","you","","?","","","","","","","","","",""
"107","23","Вы связались с ними?","Have you contacted them?","Have, Had, Has, Having, Haves, Haveta, Haveing, Have led","Have","you, your, yours","you","contacted, contact, contacts, contacting, contact'd","contacted","them, they, their, theirs","them","","?","","","","","","","","","",""
