ID,Page ID,Local text,English text,Mix 1,Correct 1,Mix 2,Correct 2,Mix 3,Correct 3,Mix 4,Correct 4,Mix 5,Correct 5,Mix 6,Correct 6,Mix 7,Correct 7,Mix 8,Correct 8,Mix 9,Correct 9,Mix 10,Correct 10
"21","161","Вот мой ключ.","That's my key.","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","key, keyed, keys, keying, kier, keid, keies, key'd","key","",".","","","","","","","","","","","",""
"22","161","Вот наше место.","That's our place.","That's, There's, There're, Here's, That'll","That's","our, we, us, ours","our","place, places, placed, placing","place","",".","","","","","","","","","","","",""
"23","161","Это его игра.","This is his game.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","his, he, him, it, its","his","game, games, gamed, gaming, gamest, gamer, gameren, gameing","game","",".","","","","","","","","","",""
"24","161","Вот мой стакан.","That's my glass.","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","glass, glasses, glassing, glassed, glasser","glass","",".","","","","","","","","","","","",""
"25","161","Вот мой обед.","That's my lunch.","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","lunch, lunching, lunched, lunches, luncher, lunches'","lunch","",".","","","","","","","","","","","",""
"26","161","Это наш отпуск.","This is our vacation.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","our, we, us, ours","our","vacation, vacations, vacationed, vacationing, vacations', vacationin'","vacation","",".","","","","","","","","","",""
"27","161","Это ваша мечта.","This is your dream!","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","your, you, yours","your","dream, dreamt, dreamed, dreams, dreaming, dreamest, dreamled","dream","","!","","","","","","","","","",""
"28","161","Это ваша жизнь!","This is your life!","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","your, you, yours","your","life, lifer, lives, lifes, lifed, lifeing","life","","!","","","","","","","","","",""
"29","161","Вот его велосипед.","That's his bike.","That's, There's, There're, Here's, That'll","That's","his, he, him, it, its","his","bike, biking, bikes, biked, bicken","bike","",".","","","","","","","","","","","",""
"30","161","Вот моё кольцо.","That's my ring.","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","ring, rang, ringed, ringing, rung, rings, ringger","ring","",".","","","","","","","","","","","",""
"31","161","Это твой день рождения.","This is your birthday.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","your, you, yours","your","birthday, birthmark, birthplace, birthright, birth","birthday","",".","","","","","","","","","",""
"32","161","Вот наш мальчик.","That's our boy.","That's, There's, There're, Here's, That'll","That's","our, we, us, ours","our","boy, boys, boies, boyling, boyed, boying","boy","",".","","","","","","","","","","","",""
"33","161","Вот твоя тарелка.","That's your plate.","That's, There's, There're, Here's, That'll","That's","your, you, yours","your","plate, plating, plates, plated, plates'","plate","",".","","","","","","","","","","","",""
"34","161","Вот ваш цвет.","That's your colour.","That's, There's, There're, Here's, That'll","That's","your, you, yours","your","colour, coloured, colouring, colours","colour","",".","","","","","","","","","","","",""
"35","161","Вот ваш брат.","That's your brother","That's, There's, There're, Here's, That'll","That's","your, you, yours","your","brother, brethren, brothers, brothering","brother","","","","","","","","","","","","","",""
"36","161","Это её ответ.","This is her answer.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","her, she, hers","her","answer, answered, answers, answering, answerer, answerest","answer","",".","","","","","","","","","",""
"37","161","Это её задача.","This is her task.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","her, she, hers","her","task, tasks, tasked, tasking, task'd, tasks'","task","",".","","","","","","","","","",""
"38","161","Это их работа.","This is their work.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","their, they, them, theirs","their","work, working, works, wrought, worked, workest","work","",".","","","","","","","","","",""
"39","161","Вот их дом.","That's their home.","That's, There's, There're, Here's, That'll","That's","their, they, them, theirs","their","home, homer, homing, homes, homed, homebed","home","",".","","","","","","","","","","","",""
"40","161","Вот наше будущее.","That's our future.","That's, There's, There're, Here's, That'll","That's","our, we, us, ours","our","future, futures, futuring","future","",".","","","","","","","","","","","",""
"41","161","Вот твоя дочь.","That's your daughter.","That's, There's, There're, Here's, That'll","That's","your, you, yours","your","daughter, daughters, daughtered","daughter","",".","","","","","","","","","","","",""
"42","161","Вот наше место.","That's our place.","That's, There's, There're, Here's, That'll","That's","our, we, us, ours","our","place, places, placed, placing","place","",".","","","","","","","","","","","",""
"43","161","Это наш лес.","This is our forest.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","our, we, us, ours","our","forest, forests, forested, foresting","forest","",".","","","","","","","","","",""
"44","161","Это моя рубашка.","This is my shirt.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","my, i, me, mine","my","shirt, shirting, shirts, shirted","shirt","",".","","","","","","","","","",""
"45","161","Вот моя зубная щётка!","That's my toothbrush!","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","toothbrush, toothbrushes, toothbrushes'","toothbrush","","!","","","","","","","","","","","",""
"46","161","Это моя коробка.","This is my box.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","my, i, me, mine","my","box, boxing, boxes, boxed","box","",".","","","","","","","","","",""
"47","161","Вот его телефон.","That is his phone.","That, Those, Thats, That led","That","is, be, been, are, was, were, will, shall","is","his, he, him, it, its","his","phone, phones, phoning, phoned","phone","",".","","","","","","","","","",""
"48","161","Это твоя ручка.","This is your pen.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","your, you, yours","your","pen, pens, penned, penning, pened, pens'","pen","",".","","","","","","","","","",""
"49","161","Вот моя музыка.","That's my music.","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","music, musics, musicer, musics'","music","",".","","","","","","","","","","","",""
"50","161","Это ее платье.","This is her dress.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","her, she, hers","her","dress, dresser, dressing, dressed, dresses, dresses'","dress","",".","","","","","","","","","",""
"51","161","Вот ваши деньги.","That's your money.","That's, There's, There're, Here's, That'll","That's","your, you, yours","your","money, monetary","money","",".","","","","","","","","","","","",""
"52","161","Это моя кровать.","That's my bed.","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","bed, bedding, beds, bedded, beder, bednest","bed","",".","","","","","","","","","","","",""
"53","161","Это твоя вещь.","This is your thing.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","your, you, yours","your","thing, things, thung","thing","",".","","","","","","","","","",""
"54","161","Это его шанс.","This is his chance.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","his, he, him, it, its","his","chance, chances, chanced, chancing, chancer, chanc'd","chance","",".","","","","","","","","","",""
"55","161","Это мой ресторан.","This is my restaurant.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","my, i, me, mine","my","restaurant, restaurants, restauranting","restaurant","",".","","","","","","","","","",""
"56","161","Это их место.","This is their place.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","their, they, them, theirs","their","place, places, placed, placing","place","",".","","","","","","","","","",""
"57","161","Это её работа.","This is her work.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","her, she, hers","her","work, working, works, wrought, worked, workest","work","",".","","","","","","","","","",""
"58","161","Это наша школа.","This is our school.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","our, we, us, ours","our","school, schooling, schools, schooled","school","",".","","","","","","","","","",""
"59","161","Это её мать.","This is her mother.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","her, she, hers","her","mother, mothering, mothers, mothered, motherin'","mother","",".","","","","","","","","","",""
"60","161","Вот моя команда!","That's my team!","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","team, teams, teaming, teamed, teamin', team'd","team","","!","","","","","","","","","","","",""
"61","161","Вот ваш план.","That's your plan.","That's, There's, There're, Here's, That'll","That's","your, you, yours","your","plan, planned, plans, planning","plan","",".","","","","","","","","","","","",""
"62","161","Это его история.","This is his story","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","his, he, him, it, its","his","story, stories, storys, storying","story","","","","","","","","","","","",""
"63","161","Вот моя песня.","That's my song.","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","song, songs, songed, songer","song","",".","","","","","","","","","","","",""
"64","161","Это его сестра.","This is his sister.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","his, he, him, it, its","his","sister, sisters, sistered","sister","",".","","","","","","","","","",""
"65","161","Это наша остановка.","This is our stop.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","our, we, us, ours","our","stop, stopping, stopped, stops","stop","",".","","","","","","","","","",""
"66","161","Это твоя гостиница.","This is your hotel.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","your, you, yours","your","hotel, hotels, hoteled, hotels'","hotel","",".","","","","","","","","","",""
"67","161","Вот мой внук!","That's my grandson!","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","grandson, grandma, grandiose, grandly, granddad, grande, grandeur, granddaughter","grandson","","!","","","","","","","","","","","",""
"68","161","Вот наш ответ.","That's our answer.","That's, There's, There're, Here's, That'll","That's","our, we, us, ours","our","answer, answered, answers, answering, answerer, answerest","answer","",".","","","","","","","","","","","",""
"69","161","Вот мой отец.","That is my father.","That, Those, Thats, That led","That","is, be, been, are, was, were, will, shall","is","my, i, me, mine","my","father, fathers, fathered, fathering","father","",".","","","","","","","","","",""
"70","161","Это мой час.","This is my hour.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","my, i, me, mine","my","hour, hours, hourglass, hourly","hour","",".","","","","","","","","","",""
"71","161","Это наш ресторан.","This is our restaurant.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","our, we, us, ours","our","restaurant, restaurants, restauranting","restaurant","",".","","","","","","","","","",""
"72","161","Это наша квартира.","This is our apartment","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","our, we, us, ours","our","apartment, apartments, apart","apartment","","","","","","","","","","","",""
"73","161","Вот моя дочь.","That's my daughter.","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","daughter, daughters, daughtered","daughter","",".","","","","","","","","","","","",""
"74","161","Это наш шанс.","This is our chance.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","our, we, us, ours","our","chance, chances, chanced, chancing, chancer, chanc'd","chance","",".","","","","","","","","","",""
"75","161","Вот мой робот.","That's my robot!","That's, There's, There're, Here's, That'll","That's","my, i, me, mine","my","robot, robots, roboting","robot","","!","","","","","","","","","","","",""
"76","161","Это наша библиотека.","This is our library.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","our, we, us, ours","our","library, libraries, librarys","library","",".","","","","","","","","","",""
"77","161","Это ваш мир.","This is your world.","This, It'll, It's, Its","This","is, be, been, are, was, were, will, shall","is","your, you, yours","your","world, worlds, worlded, worlder","world","",".","","","","","","","","","",""
"78","161","Вот мой ответ.","That is my answer.","That, Those, Thats, That led","That","is, be, been, are, was, were, will, shall","is","my, i, me, mine","my","answer, answered, answers, answering, answerer, answerest","answer","",".","","","","","","","","","",""
