"word_id","ref_id","setting_id","translate"
174717,3,1,"assimilar, absorver"
27488,3,1,"nem tampouco"
474104,3,1,"doença incurável"
178127,3,1,"desligar, apagar"
174685,3,1,"cortar, interromper"
180494,3,1,"sair, fechar"
1729334,3,1,"refazer, reconsiderar"
20190,3,1,"no entanto"
50668,3,1,"está ficando"
45347,3,1,"por que"
173910,3,1,"esperar, segurar"
225324,3,1,"suprimir, derrubar"
475844,3,1,"árvore decídua"
201765,3,1,"calar-se"
26399,3,2,"a marioria"
217934,3,1,"se vestir"
49932,3,1,"mais rápido"
2210,3,1,"com medo"
3754,3,1,"junto de"
173884,3,1,"apesar de"
45154,3,1,"qualquer coisa"
191022,3,1,"invadir, assaltar"
37982,3,1,"às vezes"
346594,3,1,"dentes tortos"
180778,3,1,"levantar-se"
475691,3,1,"cuidados intensivos"
41722,3,1,"em direção"
18688217,3,1,"Levantar-se"
722501,3,1,"olhos encovados"
27013,3,1,"nenhum, nenhuma"
45970,3,1,"você mesmo"
28915,3,1,"horas extras"
36678,3,2,"dever, obrigação"
317099,3,1,"Situação difícil"
475422,3,1,"deslizamento azul"
19241,3,1,"galinha caipira"
475428,3,1,"reconciliação financeira"
475840,3,1,"coruja pequena"
124663,3,1,"anti-depressivo"
1080688,3,1,"Mundo pequeno"
459916,3,1,"salário mínimo"
1854,3,1,"realizar, concluir, alcançar,  conquistar"
475438,3,1,"capital próprio"
475433,3,1,"pagamento indenizatório"
346021,3,1,"altura média"
16839,3,1,"para frente"
4788,3,1,"antes que"
12382166,3,1,"encostar, repousar"
45198,3,1,"onde quer"
228550,3,1,"sustentar, suportar"
26341,3,2,"mais, maior"
475430,3,1,"orçamento flexível"
420729,3,1,"brigar, lutar"
45958,3,2,"o senhor"
45750,3,1,"preocupar-se"
26732,3,1,"eu mesmo"
22310,3,1,"Essa é"
475434,3,1,"pré-capitalização"
50730,3,2,"vem, chega"
3853484,3,1,"aparência juvenil"
5138,3,2,"conta, fatura"
102558,3,1,"air-bag"
7606,3,3,"mudança alterar"
41423,3,1,"cogumelo venenoso"
36131,3,1,"erva-daninha"
475417,3,1,"contabilidade patrimonial"
10183,3,1,"fenda, rachadura"
29980,3,1,"aponsetadoria, pensão"
45184,3,1,"sempre que"
475429,3,1,"taxas fiscais"
475446,3,1,"entrada reduzida"
24088,3,2,"pequeno, pouco"
252231,3,1,"roll-forward"
303601,3,1,"margem bruta"
475425,3,1,"auditoria comercial"
306427,3,1,"ano fiscal"
475427,3,1,"saída financeira"
454088,3,1,"conveniências modernas"
33069,3,2,"citar, mencionar"
19041,3,2,"Felicidade, alegria"
51812,3,1,"sentar-se"
475762,3,1,"notas legais"
481046,3,1,"janela lateral"
27472,3,1,"Que absurdo"
37803,3,1,"campainha branca"
10877,3,2,"caramba, maldição"
560439,3,1,"alta disponibilidade"
4716,3,2,"torne-se"
53594,3,1,"isso é"
10680,3,1,"uva passa"
30997,3,1,"por favor"
4297,3,1,"banir, proibir"
474231,3,1,"colarinho dobrado"
475854,3,1,"margarida "
481815,3,1,"disco rígido"
45551,3,1,"retirar, remover"
474222,3,1,"tecido stretch"
13044,3,2,"não (pergunta)"
23913,3,3,"gostar, como"
475851,3,1,"cogumelo marrom"
35722,3,2,"programar, agendar"
475760,3,1,"leaf node"
199776,3,1,"tirar, levar"
560437,3,1,"sincronia virtual"
45756,3,1,"de lã"
36160,3,1,"planta nova"
474216,3,1,"blue fox"
45676,3,1,"de lã"
45203,3,2,"se, quer"
475846,3,1,"jasmim "
211607,3,1,"escrever, anotar"
1079943,3,1,"nariz grande"
123209,3,1,"baixo nível"
475855,3,1,"urtiga pequena"
475757,3,1,"rede local"
26149,3,2,"momento, instante"
2667,3,1,"apesar de"
52157,3,1,"grande quantidade"
6853,3,1,"não pode"
3279,3,1,"hora marcada"
12954,3,1,"cão-rosa"
42517,3,1,"pequeno ramo"
14856,3,1,"um dia"
48333,3,1,"programa, aplicativo"
2238,3,1,"de novo"
2348,3,1,"não é"
16516,3,1,"mosca-agarica"
37980,3,2,"alguma coisa"
28415,3,1,"ornamento oriental"
41062,3,2,"mil, milhares"
223342,3,1,"alto desempenho"
45181,3,2,"quando, durante"
53699,3,1,"eu vou"
40973,3,3,"eles, elas"
666,3,1,"eu tenho"
560436,3,1,"sistema distribuído"
2630,3,1,"ao longo"
1042444,3,1,"cogumelo amarelo"
475857,3,1,"mar-escambroeiro"
475754,3,1,"variável estática"
19422,3,1,"saltos altos"
18290,3,1,"açúcar granulado"
42018,3,1,"tratar de"
174716,3,1,"lidar com"
42981,3,1,"debaixo de"
475364,3,1,"porta traseira"
19992,3,2,"esperança; espero"
560438,3,1,"número aleatório"
5862,3,1,"irritar, incomodar"
5221,3,2,"pássaro, ave"
474212,3,1,"crepe georgette"
45342,3,1,"de quem"
45564,3,2,"sem, menos"
481047,3,1,"cinzeiro deslizante"
254107,3,1,"cordão umbilical"
475289,3,1,"bagagem leve"
15394,3,1,"falha, fracasso"
28666,3,1,"lá fora"
45024,3,1,"boas-vindas"
475303,3,1,"iluminação geral"
475278,3,1,"no corredor"
475834,3,1,"pica-pau"
26495,3,2,"muito, quanto"
3576,3,2,"como, conforme"
255524,3,1,"tecido felpudo"
8309,3,2,"balconista, funcionário"
25119,3,1,"obra-prima"
11848,3,2,"apesar de"
474218,3,1,"borracha esponjosa"
22315,3,1,"que coça"
2420,3,1,"companhia aérea"
474221,3,1,"algodão estampado"
45961,3,1,"você é"
51449,3,1,"mais fácil"
296050,3,1,"efeitos colaterais"
4710,3,1,"tornou-se"
35674,3,2,"medo, assustado"
47687,3,1,"meia-calça"
417561,3,1,"surgir, elevar"
475326,3,1,"braços dobráveis"
474236,3,1,"fio solto"
474209,3,1,"tecido jeans"
474217,3,1,"tecido impermeável"
475685,3,1,"estado crítico"
45316,3,2,"inteiro, todo"
190813,3,1,"roupa esportiva"
40918,3,3,"para lá"
475831,3,1,"mar-gole"
25662,3,1,"porta central"
481055,3,1,"barbeador elétrico"
481035,3,1,"assento dobrável"
474244,3,1,"zíper, fechecler"
19020,3,1,"pairando, suspenso"
417560,3,1,"andar, montar"
1042384,3,1,"reclinar sobre"
28542,3,1,"nós mesmos"
474220,3,1,"materiais sintéticos"
475290,3,1,"bagagem pesada"
475366,3,1,"escadas independentes"
1042369,3,1,"ponte aérea"
286193,3,1,"pegar, tomar"
38856,3,1,"Bife, filé"
475291,3,1,"pequenos itens"
40894,3,1,"si mesmo"
10918,3,1,"balançar-se"
481029,3,1,"guarda-roupas"
195134,3,1,"ave cantadeira"
39566,3,2,"de sucesso"
475302,3,1,"janelas deslizantes"
475305,3,1,"pouca iluminação"
28891,3,1,"falso punho"
27721,3,1,"quebra-nozes"
22787,3,3,"guardar, continuar"
44912,3,2,"a gente"
24966,3,2,"muitos, muitas"
28520,3,1,"ao contrário"
475838,3,1,"galo-silvestre"
999107,3,1,"mostrar, exibir"
129801,3,1,"beija-flor"
475362,3,1,"porta dianteira"
420735,3,1,"desculpar, perdoar"
25804,3,2,"mente, importar"
474208,3,1,"feltro grosso"
40490,3,1,"coruja "
475345,3,1,"volume baixo"
475306,3,1,"iluminação individual"
475287,3,1,"compartimentos superiores"
21715,3,1,"sola interior"
475387,3,1,"menor desacompanhado"
6853,3,2,"não posso"
28434,3,1,"papa-figo"
29767,3,1,"pavão-azul"
139740,3,1,"recém-nascido"
13050,3,2,"feito, pronto"
4887,3,1,"abaixo de"
49366,3,1,"recursos, métodos"
26344,3,1,"além disso"
42511,3,1,"duas vezes"
14392,3,2,"divertir,alegrar-se,desfrutar"
1709133,3,1,"guarda-chuva"
38755,3,1,"em pé"
51271,3,1,"apoiou-se"
46148,3,1,"nunca mais"
45960,3,1,"você vai"
1722528,3,1,"esperar por"
475686,3,1,"falso negativo"
28537,3,1,"dever, deveria"
33945,3,1,"arrepender-se"
16749,3,1,"para sempre"
178033,3,1,"virar, mudar"
474571,3,1,"previsão astrológica"
34998,3,1,"round-up"
28174,3,3,"um(a), alguém"
30064,3,2,"perfeito, aperfeiçoar"
45654,3,1,"pica-pau"
18031,3,2,"meta, objetivo"
32753,3,2,"buscar, perseguir"
173583,3,1,"cruzar com"
182872,3,1,"suprimir, derrubar"
39910,3,1,"pesquisa, estudo"
174253,3,1,"resolver, funcionar"
14416,3,3,"bastante, suficiente"
50758,3,2,"saber, conhecer"
1042441,3,1,"pássaro cantor"
475688,3,1,"sistema imunológico"
18368,3,3,"Excelente, ótimo"
178168,3,1,"ponderar, pensar"
190293,3,1,"chegar, aparecer"
3994,3,2,"evitar, esquivar"
475836,3,1,"falcão-pardal"
191009,3,1,"andar sobre"
27958,3,1,"chance, probabilidade"
33069,3,3,"frase, citação"
212084,3,1,"transmitir, transferir"
190300,3,1,"passar por"
59231,3,2,"vagando, perambulando"
173568,3,1,"passar por"
45619,3,1,"Não vai"
1042413,3,1,"reanimação cardiopulmonar"
37819,3,4,"assim, então"
23862,3,1,"vida inteira"
199684,3,1,"estabelecer-se"
22432,3,1,"jay ??"
3821,3,2,"atento, atencioso"
3302,3,1,"aproximar-se"
191007,3,1,"afastar-se"
19723,3,1,"ele mesmo"
182882,3,1,"ir embora"
3145,3,1,"qualquer lugar"
345426,3,1,"afastar-se"
39905,3,2,"cercar, rodear"
460538,3,1,"escola médica"
40790,3,1,"fantástico, admirável"
42284,3,1,"porta malas"
27488,3,2,"nem, tampouco"
22291,3,1,"não é"
18201,3,1,"pegar, agarrar"
45755,3,1,"o pior"
475695,3,1,"condição estável"
8548,3,1,"sabugo-cisne"
3143,3,2,"alguma coisa"
45962,3,1,"você tem"
45958,3,4,"a senhora"
20326,3,2,"machucar, ferir"
50953,3,1,"torna-se"
232795,3,1,"coruja-águia"
20927,3,4,"dentro de"
46119,3,1,"tudo bem"
5104,3,2,"grande "
39594,3,1,"de repente"
18521,3,2,"solo, terra"
4711,3,2,"por causa"
30578,3,2,"parte, pedaço"
53634,3,1,"não poderia"
15437,3,3,"cair; queda"
475715,3,1,"radiação eletromagnética"
36975,3,2,"deve, deveria"
28953,3,2,"próprio, só"
33462,3,2,"Atingir, Alcançar"
41020,3,1,"Com sede"
475704,3,1,"metais alcalinos"
3151,3,1,"à parte"
27981,3,3,"acerca de"
23522,3,2,"guiar, conduzir"
25255,3,2,"malvado; significa"
39000,3,2,"ainda, apesar"
45189,3,1,"enquanto que"
475730,3,1,"química orgânica"
32755,3,1,"busca, perseguição"
41356,3,2,"muito pequeno"
37662,3,2,"sorriso, sorrir"
56597,3,1,"queixar-se"
34846,3,1,"papel, cargo"
1798,3,1,"alcançar, atingir"
45362,3,1,"muito difundido"
45745,3,1,"desgastado, usado"
40894,3,2,"eles mesmos"
16014,3,3,"encontrar, achar"
6507,3,1,"Romper; Explosão"
3515,3,2,"em torno"
39343,3,1,"atacar, atingir"
19377,3,2,"céu, paraíso"
474211,3,1,"seda China"
354947,3,1,"sair com"
36682,3,1,"superficial, raso"
664,3,1,"eu tinha"
15068,3,1,"existir; existe"
33510,3,2,"sério "
42220,3,2,"problema, dificuldade"
51051,3,2,"replicou, respondeu"
153393,3,2,"proveitoso, prazeroso"
23413,3,1,"mais tarde"
28546,3,2,"de fora"
45219,3,2,"enquanto, tempo"
182469,3,2,"Doces Emoções"
23581,3,4,"ir embora"
475731,3,1,"metal pobre"
13834,3,2,"borda, beira"
374746,3,1,"alérgico a"
38162,3,1,"veículo espacial"
54546,3,1,"aproximar-se"
3754,3,3,"junto a"
19246,3,1,"ele vai"
6167,3,2,"brevemente, resumidamente"
19516,3,1,"por isso"
3816,3,2,"tentativa, tentar"
37169,3,2,"bobo, idiota"
10262,3,3,"rastejar, engatinhar"
40890,3,4,"eles, deles"
475419,3,1,"Capital Autorizado"
2456,3,3,"lamentavelmente, infelizmente"
12926,3,1,"não faz"
51859,3,1,"cresce, desabrocha"
31051,3,1,"trama, enredo"
7926,3,1,"picar, cortar"
37127,3,1,"passeio turistico"
38843,3,2,"ficar, permanecer"
190874,3,1,"sem fé"
44914,3,1,"nós vamos"
1506,3,1,"botas Wellington"
33228,3,2,"chuva, chover"
4849,3,2,"acreditar, observar"
23593,3,2,"palestra, conferência"
58857,3,2,"perplexo, confuso"
35219,3,2,"triste, infeliz"
7057,3,3,"cuidar,"" importa"""
22030,3,3,"para dentro"
59151,3,1,"esforçar-se"
3614,3,1,"á parte"
15749,3,2,"barreira, cerca"
51185,3,2,"carregou, levou"
17175634,3,1,"Animar-se"
15101,3,1,"esperar, aguardar"
27615,3,2,"neste momento"
33196,3,1,"raiva, fúria"
45149,3,5,"o que?"
1926,3,2,"na realidade"
32326,3,1,"propriamente, corretamente"
15376,3,1,"desaparecer gradualmente"
5894,3,1,"limite, fronteira"
4337514,3,1,"Muito grato."
50358,3,1,"algum dia"
8180,3,2,"reclamar, reinvindicar"
35115,3,2,"correr, fugir"
2595,3,2,"permitir, autorizar"
41055,3,2,"ainda que"
38015,3,3,"em breve"
2649,3,3,"Também, Ainda"
20588,3,2,"Doente, mal"
15391,3,1,"falhar, fracassar"
45961,3,2,"voce esta"
25050,3,3,"casada, casado"
19041,3,3,"Falicidade, alegria"
50360,3,1,"mais cedo"
34035,3,1,"seguro, confiável"
15978,3,2,"preencher, completar"
39273,3,2,"força, intensidade"
34642,3,2,"andar, cavalgar"
4150,3,1,"para trás"
45764,3,1,"não seria"
15846,3,2,"poucos, alguns"
42018,3,2,"tratar, negociar"
665,3,3,"estou com"
40669,3,2,"calma, paciência"
40659,3,2,"falando, dizendo"
18947,3,2,"martelo, martelar"
62394,3,1,"mais gentil"
50829,3,2,"curioso, imaginando"
475766,3,1,"GPL inferior"
19700,3,1,"mais alto"
34281,3,1,"salvar, resgatar"
6585,3,3,"junto de"
41118,3,2,"arremessar, atirar"
33291,3,1,"soar, vibrar"
16463,3,2,"fluxo, corrente"
23596,3,2,"trouxe-nos"
39375,3,2,"coisas, material"
33041,3,2,"parar, sair"
50805,3,1,"se perguntar"
35852,3,1,"berrar. gritar"
86200,3,1,"agora é"
45621,3,2,"maravilhoso, incrível"
25259,3,1,"sem sentido"
20285,3,3,"com fome"
30088,3,2,"POSSIVELMENTE, TALVEZ"
33244,3,2,"elevar, levantar"
11949,3,1,"desenvolvimento,crescimento,evolução gradual"
6235,3,1,"coração partido"
382060,3,1,"editado por"
40976,3,1,"eles são"
43704,3,2,"em, sobre"
45765,3,2,"ferida, ferimento"
1906,3,2,"através de"
43774,3,2,"ÚTIL, PROVEITOSO"
14868,3,2,"Todo mundo"
474792,3,1,"alcance global"
1695601,3,3,"temer, medo"
7591,3,2,"chance, acaso"
23058,3,2,"conhecimento, sabedoria"
10093,3,2,"par, casal"
37837,3,2,"planar, voar"
16134,3,2,"começo, primeiro"
25982,3,1,"interpretar mal"
9153,3,1,"preocupado, ansioso"
474549,3,1,"jornalista polivalente"
10343,3,2,"reclamou, choramingou"
10962,3,1,"dado, informação"
24389,3,4,"gostar de"
19748,3,2,"contratar, empregar"
24357,3,2,"perder, perdido"
6342,3,1,"amigo, camarada"
37534,3,1,"leve, ligeiro"
41140,3,3,"por onde"
58676,3,1,"mais rico"
41145,3,2,"lançar, atirar"
34502,3,1,"receita, rendimento"
4817,3,1,"comportar-se"
37124,3,2,"visão, vista"
31588,3,1,"aves domésticas"
17279,3,2,"além disso"
44946,3,2,"tempo, clima"
7922,3,2,"Escolher, Eleger"
37984,3,1,"um tanto"
51056,3,1,"pedaços, fragmentos"
1661,3,2,"acima de"
474711,3,1,"transmissão educacional"
33045,3,2,"bastante, inteiramente"
29076,3,2,"dor, sofrimento"
19588,3,1,"ela mesma"
54596,3,1,"não pode"
14867,3,1,"Todo dia"
474754,3,1,"jornalista iniciante"
39641,3,1,"apropriado, conveniente"
122534,3,1,"um pouco"
50956,3,1,"mais pesado"
474679,3,1,"visão individual"
28191,3,1,"si mesmo"
1908,3,3,"atuar, encenar"
474899,3,1,"perder credibilidade"
19038,3,2,"acontecer, acontece"
40333,3,2,"falar, conversar"
19052,3,2,"dura, dificil"
55937,3,2,"próximo, perto"
50894,3,1,"desviar-se"
476142,3,1,"porta giratória"
55707,3,1,"mais rápido"
51627,3,2,"O maior"
475193,3,1,"programa prioritário"
43246,3,2,"universo, natureza"
6044,3,2,"bravura, coragem"
40655,3,2,"me diga"
45158,3,1,"qualquer coisa"
13896,3,2,"esforço, suor"
44631,3,1,"vagar continuadamente"
1926,3,3,"na verdade"
19850,3,2,"Feriado, férias"
474535,3,1,"forma abreviada"
32625,3,2,"colocado, puxado"
23333,3,4,"linguagem, idioma"
57254,3,1,"mais selvagem"
54094,3,1,"inqueriu, indagou"
45024,3,2,"Bem vindo"
5039,3,1,"ter cuidado"
26487,3,2,"em movimento"
475241,3,1,"jornalista amarelo"
474609,3,1,"jornalista liberal"
67832,3,1,"mais dificil"
474610,3,1,"questões amplas"
23715,3,4,"deixar, permitir"
13645,3,1,"dever, obrigação"
51931,3,1,"mil, milhares"
53651,3,1,"mais profunda"
59843,3,1,"tapeando, enganando"
480937,3,1,"monarquia parlamentarista"
2787,3,2,"entre, dentre"
44743,3,1,"não estava"
22830,3,1,"nota-chave"
44750,3,2,"desperdiçar, perder"
53153,3,1,"mais cedo"
38528,3,3,"abrir, espalhar"
17872,3,2,"feliz, contente"
143563,3,1,"segundo ano"
14223,3,1,"capacitar, autorizar"
40943,3,1,"condutividade térmica"
19200,3,1,"não ter"
20198,3,1,"cubo,pólo, centro"
475143,3,1,"notícias locais"
475021,3,1,"problema espinhoso"
15899,3,2,"área, campo"
15698,3,3,"sentimento, sentindo"
21691,3,2,"dentro, interno"
25682,3,1,"meia-noite"
12154,3,2,"cavar, escavar,desenterrar"
54090,3,1,"chocado, assustado"
41009,3,3,"pensar, observar"
42569,3,2,"escrever, digitar"
480995,3,1,"estreita cooperação"
977,3,1,"segunda-feira"
474635,3,1,"papel cômico"
29477,3,2,"papagaio, periquito"
475379,3,1,"assento 17E"
230699,3,1,"esmagadora maioria"
16347,3,1,"fugir, escapar"
18993,3,2,"lidar, tratar"
5052,3,1,"tendência, inclinação"
23581,3,5,"partir, deixar"
52495,3,1,"odiava, odiado"
52594,3,1,"mais sábio"
8331,3,2,"subir, escalar"
23836,3,4,"a vida"
475716,3,1,"camadas eletrônicas"
475105,3,1,"evitar publicidade"
52778,3,1,"dispositivos, recursos"
38318,3,2,"passou, gasto"
13701,3,2,"avído, sedento"
460546,3,1,"press kit"
34768,3,2,"estrada, caminho"
40464,3,2,"gosto, provar"
24249,3,2,"solitário, sozinho"
4012,3,3,"de distância"
41240,3,2,"firme, apertado"
481013,3,1,"greve simbólica"
474892,3,1,"notícias locais"
51428,3,2,"restou, permaneceu"
37976,3,2,"de alguém"
40977,3,2,"grosso, espesso"
43724,3,1,"de cabeça"
4803,3,2,"começar, iniciar"
475707,3,1,"número atômico"
6176,3,2,"brilhante, claro"
474591,3,1,"ser objetivo"
50043,3,1,"no diário"
474727,3,1,"edição noturna"
480945,3,1,"política doméstica"
480954,3,1,"greve nacional"
475043,3,1,"figura pública"
39822,3,1,"ceia, jantar"
5990,3,2,"cérebro, mente"
20227,3,2,"ser humano"
474588,3,1,"ser discreto"
67840,3,2,"gritou, berrou"
19547,3,2,"aqui, cá"
55473,3,1,"mais fraco"
2327,3,2,"Em frente"
51906,3,1,"mais inteligente"
50626,3,2,"Atingindo, alcançando"
474929,3,1,"secretaria nacional"
54317,3,1,"eu sou"
480950,3,1,"regime fantoche"
27145,3,1,"folha informativa"
474885,3,1,"erro literal"
474611,3,1,"questão vital"
474753,3,1,"informações lisongeiras"
14444,3,2,"assegurar, garantir"
474574,3,1,"mídia audiovisuais"
474982,3,1,"omitir fatos"
475240,3,1,"periódico anual"
38283,3,2,"discurso, fala"
9545,3,2,"conteúdo, qualidade"
23402,3,3,"durar, último"
72356,3,1,"pares, colegas"
475044,3,1,"opinião pública"
19107,3,2,"fazer mal"
44685,3,2,"Advertência, aviso"
474598,3,1,"mostrar ignorância"
474575,3,1,"notícia autêntica"
15954,3,1,"descobrir, entender"
480999,3,1,"cooperação empresarial"
475726,3,1,"gases nobres"
31919,3,1,"press-release"
31990,3,2,"inestimável, impagável"
474600,3,1,"grandes notícias"
39914,3,1,"viver, sobreviver"
17090,3,1,"primeira página"
35717,3,2,"aroma, perfume"
5890,3,1,"pular, saltar"
475739,3,1,"estabilidade termodinâmica"
13850,3,1,"redator-chefe"
474831,3,1,"relatórios profundos"
77922,3,1,"mais alta"
19012,3,1,"útil, práctico"
475022,3,1,"horário nobre"
474826,3,1,"julgamento errôneo"
43591,3,3,"até que"
480977,3,1,"título hereditário"
51527,3,3,"pensamentos, idéias"
26279,3,2,"humor, disposição"
51862,3,1,"arranjado, combinado"
2345,3,2,"intenção, objetivo"
632,3,2,"alto,elevado, eminente"
24252,3,3,"longo, desejar"
475710,3,1,"reação química"
17617,3,1,"olhar fixo"
41212,3,2,"maré,corrente, tendência"
475734,3,1,"decaimento radioativo"
1908,3,4,"agir.conhecer, atuar,habito"
27154,3,1,"jargão jornalístico"
13939,3,2,"também, ou,"
28825,3,1,"sobreposição; sobrepor"
23534,3,1,"pequeno editorial"
475145,3,1,"dispositivo obsoleto"
6588,3,1,"por eleição"
13874,3,2,"eficaz, eficiente"
475717,3,1,"carga elétrica"
36705,3,2,"forma, jeito"
447089,3,1,"eleição geral"
474550,3,1,"imprensa alternativa"
392297,3,1,"pergunta quente"
28520,3,2,"caso contrário"
474888,3,1,"detalhes vívidos"
474773,3,1,"ganhar popularidade"
54672,3,1,"mais amplo"
153393,3,3,"proveitosamente, prazerosamente"
58723,3,2,"Salas, salões"
56582,3,1,"mais alto"
52074,3,1,"mais alta"
40975,3,1,"eles vão"
5876,3,2,"fundo, inferior"
1042424,3,1,"relações comerciais"
39603,3,2,"sofrer, padecer"
56241,3,2,"PIADA, BRINCADEIRA"
42308,3,2,"tentar, experimentar"
60869,3,1,"classificado, graduado"
475740,3,1,"ligação tripla"
35102,3,1,"remexer, vasculhar"
11488893,3,1,"Gostaria desse."
474864,3,1,"repórter júnior"
44944,3,1,"cansado, cansada"
20322,3,2,"apressar, pressa"
474741,3,1,"palavras bonitas"
23608,3,3,"à esquerda"
475699,3,1,"zero absoluto"
474985,3,1,"no ar"
456262,3,1,"editor sênior"
474856,3,1,"repórter investigativo"
9041,3,1,"queixar-se"
33533,3,2,"razão, motivo"
3532690,3,1,"Você fuma?"
480962,3,1,"direitos sociais"
475721,3,1,"energia cinética"
