"word_id","ref_id","setting_id","translate"
25085,1,1,"картофельное пюре"
14243,1,1,"по пути"
5248977,1,1,"белка-летяга"
737212,1,1,"Приятно познакомиться."
21731,1,2,"вдохновение, воодушевление"
1079965,1,1,"пухлое лицо"
877395,1,1,"здоровая пища"
13770,1,2,"есть, поглощать"
487419,1,1,"зажигать, освещать"
417560,1,1,"ездить верхом"
23224,1,1,"молодая баранина"
420736,1,1,"замерзать, обледеневать"
44990,1,1,"законный брак"
31754,1,1,"затруднительное положение"
8363,1,1,"камера хранения"
338694,1,1,"натягивать (надевать)"
23560,1,4,"учить(ся), узнавать"
43780,1,1,"обыкновенный, обычный"
38933,1,1,"сводный брат"
502107,1,1,"отказываться, отрекаться"
821277,1,1,"апельсиновый сок"
40333,1,2,"говорить, разговаривать"
445679,1,1,"чёрствый хлеб"
180300,1,1,"заходить (ненадолго)"
3202,1,1,"нравоучительная басня"
753163,1,1,"расплатиться наличными"
16485,1,2,"владеющий речью"
15949,1,1,"представлять себе"
5027,1,4,"лучший, наилучший"
224359,1,1,"вставлять (добавлять)"
487446,1,1,"втыкать, прилепить"
564343,1,1,"парусная доска"
286200,1,1,"класть, ставить"
1709417,1,1,"встречать (случайно)"
19007,1,1,"красивый (мужчина)"
11652906,1,1,"Вызовите врача!"
37975,1,1,"как-нибудь"
199309,1,1,"терять сознание"
6751,1,1,"хлопчатобумажная ткань"
32409,1,1,"главный герой"
25376,1,2,"меланхоличный, грустный"
10713,1,1,"диванная подушка"
1079959,1,1,"печальный вид"
28927,1,1,"избыточный вес"
200696,1,1,"подходить к"
303605,1,1,"растворимый кофе"
41055,1,2,"несмотря на"
417570,1,1,"погружаться, опускаться"
19316,1,1,"сердечный приступ"
48768,1,1,"к сожалению"
474304,1,1,"твёрдый сыр"
180258,1,1,"односпальная кровать"
476151,1,1,"белый стих"
41020,1,1,"испытывающий жажду"
182067,1,1,"двигаться дальше"
631915,1,1,"Рад встрече."
474303,1,1,"швейцарский сыр"
31588,1,1,"домашняя птица"
282813,1,1,"Откуда Вы?"
32326,1,1,"должным образом"
36585,1,1,"место действия"
25094,1,1,"театр масок"
54852,1,1,"в надежде"
476156,1,1,"пятистрочная строфа"
19081,1,2,"едва ли"
41140,1,3,"с помощью"
476146,1,1,"комическая интерлюдия"
420746,1,1,"причинить боль"
417561,1,1,"восходить, подниматься"
476155,1,1,"рыцарский роман"
1252,1,1,"роман (жанр)"
939112,1,1,"тайная комната"
17670,1,1,"как правило"
174766,1,1,"прийти (ненадолго)"
476162,1,1,"бульварный роман"
476154,1,1,"хвостатый сонет"
476160,1,1,"десятисложный стих"
476170,1,1,"переменный слог"
476166,1,1,"эпистолярный роман"
476149,1,1,"начальная рифма"
476168,1,1,"готический роман"
4523,1,1,"в основном"
476163,1,1,"двойная рифма"
476167,1,1,"народная драма"
17223,1,2,"веселье, забава"
487421,1,1,"встречать, знакомиться"
350001,1,1,"Как дела?"
1042410,1,1,"комическая опера"
4637328,1,1,"Очень хорошо."
201232,1,1,"на днях"
3532690,1,1,"Вы курите?"
15409,1,1,"весьма, довольно"
19263,1,1,"головная боль"
5784,1,1,"книжный магазин"
3143,1,1,"что-нибудь"
33976,1,1,"северный олень"
1079415,1,1,"подтверждение бронирования"
38779,1,1,"смотреть пристально"
212637,1,1,"в полдень"
218078,1,1,"чёрная смородина"
177936,1,1,"вынимать, вытаскивать"
33797,1,1,"уменьшать, сокращать"
28947,1,1,"быть обязанным"
502112,1,1,"разрываться, отрываться"
34642,1,1,"верховая езда"
32130,1,1,"плавленый сыр"
580621,1,1,"""все включено"""
76109,1,1,"с сожалением"
47017,1,1,"к счастью"
5005,1,1,"держать пари"
46897,1,1,"ягода бузины"
31097,1,1,"нырять, погружаться"
26399,1,3,"больше всего"
2252,1,1,"повестка дня"
417581,1,1,"воровать, красть"
1395,1,1,"мандарин (плод)"
17617,1,1,"пристальный взгляд"
31944,1,2,"делать вид"
853395,1,1,"каждый месяц"
43866,1,1,"служащий гостиницы"
415474,1,1,"закрытый бассейн"
39733,1,1,"солнечный свет"
31312,1,1,"гранат (плод)"
737081,1,1,"тренажёрный зал"
26021,1,1,"(лёгкий) туман"
224503,1,1,"безымянный палец"
202700,1,2,"мусорный бак"
27488,1,2,"также не"
2359411,1,1,"Привлечение пользователя"
1042367,1,1,"возобновить переговоры"
232362,1,1,"честно, справедливо"
487398,1,2,"держать пари"
50778,1,1,"иметь значение"
1079968,1,1,"соблазнительная фигура"
314159,1,1,"полный пансион"
1042360,1,1,"созывать совещание"
15376,1,1,"постепенно исчезать"
28164,1,2,"на (предлог)"
420636,1,1,"взрываться, лопаться"
1079407,1,1,"внешняя линия"
487430,1,1,"светить, сиять"
201321,1,1,"из-за"
487442,1,1,"разделять, раскалывать"
286180,1,1,"стойка регистрации"
419942,1,1,"сгибать; гнуть"
474132,1,2,"электрический камин"
487440,1,1,"крутить, прясть"
14849,1,1,"богатый событиями"
218058,1,1,"в полночь"
1079971,1,1,"улыбающееся лицо"
39000,1,2,"по-прежнему"
34429,1,1,"Удержание (пользователя)"
454556,1,2,"горшок цветочный"
853393,1,1,"каждую неделю"
35013,1,1,"заведённый порядок"
174413,1,1,"поглощать (бизнес)"
371255,1,1,"тепловой удар"
53175,1,2,"имеет дело"
3290,1,2,"(высоко) ценить"
6349,1,2,"шведский стол"
17270,1,2,"бытовой прибор"
374761,1,1,"винная карта"
417593,1,1,"просыпаться, будить"
22195,1,1,"радужная оболочка"
36618,1,1,"швейная машинка"
4729,1,1,"постельные принадлежности"
44500,1,1,"гласный звук"
4887,1,2,"ниже, под"
54694,1,1,"трефы (масть)"
237773,1,1,"чистокровный волшебник"
3151,1,2,"в стороне"
483449,1,1,"уходить, избавиться"
11652721,1,1,"Я потерялся."
1247357,1,1,"увидеть; заметить"
41182,1,1,"Таким образом"
58784,1,1,"мясной магазин"
818670,1,1,"в понедельник"
474305,1,1,"мягкий сыр"
43996,1,1,"транспортное средство"
36837,1,2,"  голень"
2620,1,2,"едва не"
1630,1,4,"обладающий способностью"
228545,1,1,"учить, обучать"
17270,1,3,"предметы обстановки"
41172,1,1,"раскат грома"
39295,1,1,"большой шаг"
182469,1,1,"горькая радость"
338772,1,1,"проливной дождь"
420748,1,2,"класть, положить"
902570,1,1,"в пятницу"
13618,1,2,"во время"
825745,1,1,"в выходные"
37238758,1,1,"Отзыв пользователя"
488780,1,1,"покидать, оставлять"
54754,1,1,"откровенно говоря"
22342,1,1,"карт. валет"
502114,1,1,"мочить, увлажнять"
22725,1,2,"как раз"
306510,1,1,"сгущенное молоко"
46079,1,1,"страстно желать"
5936137,1,1,"Запретный Лес"
57696,1,2,"двоюродная тётя"
480914,1,1,"кисть винограда"
15700,1,1,"нога (ступня)"
475518,1,1,"двусторонние переговоры"
23061,1,1,"сустав пальца"
1042392,1,1,"консервированные фрукты"
487401,1,1,"кусать, жалить"
209656,1,1,"на рассвете"
200816,1,1,"в случае"
143413,1,1,"родимое пятно"
1079956,1,1,"незаурядная внешность"
5475,1,1,"кровяное давление"
3614,1,1,"в сторону"
487439,1,2,"проливать, разливать"
209632,1,1,"сберегательный счет"
63782,1,1,"ночная рубашка"
41159,1,2,"большой палец"
435524,1,1,"крабовая палочка"
6852,1,3,"иметь возможность"
1079554,1,1,"в воскресенье"
173476,1,1,"так как"
312907,1,1,"сервисный центр"
7560879,1,1,"эпизодическая роль"
3844,1,1,"золотисто-каштановые"
487455,1,1,"плакать, запотевать"
199950,1,1,"в субботу"
935633,1,1,"толстая кишка"
853396,1,1,"каждый год"
487444,1,1,"развёртывать, распространять"
15242,1,1,"актёр массовки"
6550,1,1,"сливочное масло"
417566,1,1,"трясти; встряхивать"
4720,1,1,"постельное бельё"
19097,1,1,"заячья губа"
712091,1,1,"густые волосы"
1466527,1,1,"Вызовите полицию!"
312090,1,1,"среднее образование"
821265,1,1,"проливной дождь"
20880,1,1,"производить впечатление"
474160,1,1,"детские товары"
130299,1,1,"мини-юбка"
246438,1,1,"отступaть, отстать"
420731,1,1,"летать, пролетать"
5225989,1,1,"Я турист."
31671,1,1,"крупная креветка"
5296,1,2,"чёрный, тёмный"
224560,1,1,"растительное масло"
39725,1,1,"солнечный свет"
40994,1,3,"бедренная кость"
5607,1,1,"хвост подрезанный"
42318,1,1,"яп. цунами"
118538,1,1,"светло-серый"
190619,1,1,"что касается"
370212,1,1,"верхний этаж"
34086,1,1,"вспоминать прошлое"
20187,1,2,"каким образом"
10848,1,2,"молочный магазин"
188577,1,1,"каждый день"
38180,1,1,"промежуток времени"
455522,1,1,"главный пункт"
420729,1,1,"драться, сражаться"
489280,1,1,"в январе"
216845,1,1,"быть похожим"
1079414,1,1,"оплатить услуги"
1575,1,1,"оставлять, покидать"
19328,1,1,"душевная боль"
475572,1,1,"сложные проценты"
744308,1,1,"тонкая кишка"
45389,1,1,"антилопа гну"
28546,1,2,"за пределами"
46148,1,1,"больше не"
120015,1,1,"столовая ложка"
420638,1,1,"ловить; поймать"
2676,1,1,"в общем"
202392,1,1,"заполнять форму"
178095,1,1,"туалетный столик"
487422,1,1,"косить; жать"
4817,1,1,"вести себя"
2050,1,1,"украшать, приукрашивать"
487432,1,2,"закрывать, затворять"
200696,1,2,"подойти ближе"
21749,1,1,"подъём ноги"
25266,1,1,"тем временем"
487445,1,1,"прыгать, скакать"
3576,1,2,"в качестве"
487458,1,1,"возникать, появляться"
37710,1,1,"лёгкая закуска"
303603,1,1,"молотый кофе"
190874,1,1,"потерявшие веру"
1800,1,1,"достижение, успех"
286201,1,3,"хранить, держать"
49003,1,1,"огромное количество"
184432,1,1,"коленная чашка"
14507,1,1,"отчётливо произносить"
420723,1,1,"рисовать; чертить"
2597,1,1,"денежное пособие"
8274990,1,1,"косить; жать"
173474,1,2,"в соответствии"
45362,1,1,"широко распространённый"
17889,1,1,"быстрый взгляд"
487411,1,2,"водить машину"
209525,1,1,"минеральная вода"
79121,1,1,"чисто выбритый"
3290,1,3,"быть признательным"
1079950,1,1,"круглое лицо"
1079948,1,1,"жёсткие волосы"
14868,1,1,"каждый человек"
474272,1,1,"тушеное мясо"
346596,1,1,"нос картошкой"
9307,1,3,"в замешательстве"
19736,1,1,"тазовая кость"
474314,1,1,"ароматизированный чай"
10685,1,1,"учебный план"
442904,1,1,"Двухэтажное здание"
24473,1,1,"камера хранения"
487417,1,2,"есть (иметь)"
13618,1,3,"в течение"
26400,1,2,"главным образом"
44990,1,2,"законный брак"
24942,1,1,"большой особняк"
228458,1,2,"делать, выполнять"
26316,1,1,"американский лось"
36585,1,2,"место действия"
238568,1,1,"чисто выбритый"
353427,1,1,"иностранный язык"
475398,1,1,"район ресторанов"
228555,1,2,"говорить, сказать"
488790,1,1,"стараться, пытаться"
386512,1,1,"банковский служащий"
286198,1,2,"покидать, оставлять"
475394,1,1,"развлекательный район"
41026,1,2,"этот эта"
57563,1,1,"были свидетелями"
33588,1,1,"стойка регистрации"
474321,1,1,"крепкий чай"
11495,1,2,"очень вкусный"
14854,1,2,"в итоге"
17939,1,1,"увидеть мельком"
1079937,1,1,"глубокий снег"
5446,1,1,"снежная буря"
369762,1,1,"в Мае"
178020,1,1,"пешеходный переход"
2159,1,1,"оказывать воздействие"
1658,1,6,"о, насчёт"
475568,1,1,"банковский чек"
27574,1,2,"обращать внимание"
37271,1,1,"маленький глоток"
421714,1,1,"предпринимать, совершать"
487428,1,2,"шить, пришивать"
3667,1,1,"утверждать, заявлять"
9454,1,1,"согласный звук"
22725,1,3,"только что"
1079961,1,1,"поросячьи глазки"
474506,1,1,"математическое образование"
1079955,1,1,"накладные ресницы"
17879,1,1,"с удовольствием"
20212,1,1,"крепко обнимать"
3279,1,1,"условленная встреча"
43704,1,2,"в (предлог)"
804051,1,1,"шить, пришивать"
52982,1,1,"бубны (карт.)"
1070651,1,1,"приплюснутый нос"
511671,1,1,"будить, проснуться"
37980,1,2,"что-то"
1042394,1,1,"натуральный кофе"
36169,1,1,"по-видимому"
14285,1,1,"случайная встреча"
7777,1,2,"грудная клетка"
200627,1,1,"нос крючком"
49748,1,1,"перец чили"
180383,1,2,"снимать (одежду)"
41131,1,2,"  горло"
36678,1,1,"вспомогательный глагол"
898568,1,1,"лыжные ботинки"
177480,1,1,"появляться, приходить"
370209,1,1,"одноместный номер"
370207,1,1,"обслуживание номеров"
48382,1,2,"ужасно голодный"
25480,1,1,"всего лишь"
487450,1,1,"нанизать, натянуть"
476176,1,1,"камера хранения"
30226,1,1,"точка зрения"
10628,1,1,"кухонный шкаф"
180257,1,1,"двуспальная кровать"
474333,1,1,"кусочек сахара"
25668,1,1,"средний возраст"
4560,1,1,"летучая мышь"
30280,1,1,"домашний питомец"
1079946,1,1,"высокие скулы"
487405,1,1,"бросать, кидать"
6503211,1,1,"сумчатый муравьед"
1079962,1,1,"потрескавшиеся губы"
45958,1,2,"вы (Вы)"
474254,1,2,"харизматическая личность"
50805,1,1,"задаваться вопросом"
343291,1,1,"вареное яйцо"
36649,1,1,"тень, прохлада"
442902,1,1,"жилое здание"
13088,1,1,"студенческое общежитие"
417583,1,1,"клясться; присягать"
343290,1,1,"жареный картофель"
21612,1,1,"вводить новшества"
288544,1,1,"основное блюдо"
474523,1,1,"школьный психолог"
1698,1,2,"безусловно, абсолютно"
5990,1,2," головной мозг"
128037,1,1,"джинсовый полукомбинезон"
48913,1,1,"хорошо одетый"
1079974,1,1,"эффективная внешность"
54179,1,1,"пики (масть)"
28755,1,1,"затянутый облаками"
828213,1,1,"окрашенные волосы"
108796,1,1,"домашний скот"
41752,1,2,"след, отпечаток"
17045467,1,1,"мочить, увлажнять"
7205,1,1,"наличные деньги"
1079952,1,1,"круговая пластика"
487407,1,1,"ползать; красться"
1079543,1,1,"верхняя подача"
17046717,1,1,"светить, сиять"
14735,1,1,"по существу"
316,1,3,"по-китайски"
15331,1,1,"ткань, материал"
59783,1,1,"промокать насквозь"
1079972,1,1,"худое лицо"
1079941,1,1,"бегающие глазки"
207107,1,1,"управляющий гостиницей"
1079957,1,1,"обветренное лицо"
1079555,1,1,"по выходным"
38933,1,2,"сводный брат"
40876,1,2,"тот самый"
39246,1,1,"земляника, клубника"
710173,1,1,"волнистые волосы"
25804,1,3,"иметь мнение"
417592,1,2,"бросать, кидать"
474482,1,1,"классическое образование"
407532,1,1,"жить, обитать"
8270,1,1,"гладко выбритый"
38142,1,1,"самка свиньи"
314167,1,1,"вьющиеся волосы"
475564,1,1,"доступный остаток"
502110,1,1,"могу, можно"
37985,1,1,"где-то"
220579,1,2,"стоять (бездействуя)"
4794917,1,1,"покидать, оставлять"
228549,1,2,"мести, подметать"
28167,1,2,"когда-то"
487415,1,1,"молоть, перемалывать"
18992,1,1,"носовой платок"
209552,1,1,"не останавливайся!"
19193,1,1,"часто посещать"
23677,1,1,"давать взаймы"
38412,1,1,"несмотря на"
25220,1,1,"может быть"
1468264,1,1,"двухэтажное здание"
487463,1,1,"приключаться, происходить"
487450,1,2,"завязывать,, натягивать"
923454,1,1,"треккинговые ботинки"
2196632,1,1,"голубые глаза"
226148,1,1,"городской дом"
600175,1,1,"оборотное зелье"
36525,1,1,"крупная змея"
7652,1,2,"требовать плату"
742681,1,1,"Предатель крови"
487440,1,2,"прясть, крутить"
6918,1,1,"не могу"
18964,1,3,"  рука"
6118595,1,1,"нерушимый обет"
32700,1,1,"кукольное представление"
36957,1,1,"песочное печенье"
476178,1,1,"станция метро"
488758,1,1,"увидеть, заметить"
45189,1,2,"тогда как"
1079944,1,1,"взъерошенные волосы"
370232,1,1,"яблочный пирог"
41356,1,2,"очень маленький"
474240,1,1,"накладной карман"
45561,1,3,"в течение"
346594,1,1,"кривые зубы"
25255,1,5,"иметь ввиду"
1079552,1,1,"к (дате)"
474367,1,1,"томатный соус"
475798,1,1,"ниже нуля"
722501,1,1,"запавшие глаза"
1676,1,1,"за границей"
1079958,1,1,"обрюзгшее лицо"
1042356,1,1,"проводить собрание"
780331,1,1,"нести, перевозить"
16826,1,1,"две недели"
4416,1,2,"едва ли"
419945,1,2,"гореть, пылать"
18290,1,1,"сахарный песок"
847498,1,1,"зеленые глаза"
891095,1,1,"место встречи"
843800,1,1,"курносый нос"
6959049,1,1,"домовой эльф"
487426,1,2,"посылать, отправлять"
1079967,1,1,"серьезный вид"
27338,1,1,"кивать головой"
61682,1,1,"большой палец"
67832,1,1,"более жесткий"
31654,1,1,"детская коляска"
232977,1,1,"вставные зубы"
475800,1,1,"переменная облачность"
128684,1,1,"песчаная буря"
7844591,1,1,"охрана природы"
3142,1,1,"кто-нибудь"
7388199,1,1,"чёрная метка"
424319,1,2,"приемный родитель"
22342,1,2,"простой парень"
474307,1,1,"соленый сыр"
10179,1,1,"крабы (мясо)"
431791,1,1,"двойной подбородок"
487416,1,2,"вешать, развешивать"
475395,1,1,"продуктовый магазин"
46312,1,1,"посадка пассажиров"
37127,1,1,"осмотр достопримечательностей"
56728,1,1,"в ужасе"
35389,1,2,"тот самый"
64234,1,1,"чувствующий отвращение"
312462,1,1,"передние зубы"
437,1,1,"нидерландский; голландский"
2371,1,1,"кондиционирование воздуха"
40391,1,2,"пивная кружка"
530359,1,1,"гусиные лапки"
288029,1,1,"ремонт обуви"
43269,1,3,"если не"
45041,1,1,"хорошо сложенный"
54462,1,1,"по сравнению"
18778,1,1,"среда обитания"
189375,1,2,"отступать, отказываться"
5254329,1,1,"к обеду"
54683,1,1,"сложные задачи"
191021,1,2,"лечь, прилечь"
33914,1,2,"несмотря на"
51634,1,1,"основные принципы"
614305,1,1,"густые брови"
529683,1,2,"Тем временем"
347691,1,1,"воспаленные глаза"
200622,1,1,"неформально одетый"
11489075,1,1,"Это L."
21749,1,2,"подъём ноги"
1079953,1,1,"курносый нос"
1007798,1,1,"острый нос"
474488,1,1,"образовательная политика"
44756,1,1,"тратить впустую"
10259,1,1,"страстное желание"
231506,1,2,"окончиться, завершиться"
33589,1,1,"администратор (отель)"
4969,1,2,"Кроме того"
45893,1,1,"да (жарг.)"
231122,1,2,"бежать, бегать"
678128,1,1,"впалые щеки"
476177,1,1,"пара кварталов"
54249,1,1,"пристально глядя"
11083,1,2,"иметь дело"
313998,1,1,"прямые волосы"
1070707,1,1,"изогнутые брови"
335862,1,1,"песчаная буря"
1191,1,1,"удар кулаком"
487427,1,2,"ставить, класть"
22696,1,1,"разг. хлам"
1038133,1,1,"кирпичное здание"
5619,1,1,"рыжая рысь"
487458,1,3,"подняться, возникнуть"
42242,1,1,"кулинарная лопатка"
8225,1,1,"карабин (застежка)"
123715,1,1,"передние фары"
2294225,1,1,"барный стул"
14249,1,1,"зубная эмаль"
22157,1,1,"призывать, взывать"
6023308,1,1,"Распределяющая Шляпа"
44630,1,1,"волшебная палочка"
8398,1,1,"крупный план"
48452,1,1,"солнцезащитный крем"
38522,1,1,"килька, шпрот"
11489192,1,1,"Где касса?"
10689,1,5,"бранное слово"
11488924,1,1,"Заверните, пожалуйста."
28415,1,1,"восточный орнамент"
7383275,1,1,"министерство магии"
502108,1,2,"вплетать, воткать"
7221,1,2,"состав исполнителей"
2998,1,3,"ещё один"
475822,1,1,"морская свинка"
1079960,1,1,"покрасневшие глаза"
177600,1,1,"морская свинка"
44502,1,1,"морское путешествие"
201863,1,1,"в выходные"
481013,1,1,"предупредительная забастовка"
219856,1,1,"появляться, случаться"
104547,1,1,"многоквартирные дома"
14324,1,1,"подтверждать, одобрять"
922280,1,1,"густые брови"
7388336,1,1,"карта мародёров"
23741,1,2,"салат-латук"
13949,1,1,"тщательно разработанный"
4577969,1,1,"обработка транзакции"
53687,1,1,"юго-восток"
10689,1,6,"причинять боль"
10689,1,7,"причинять страдания"
129564,1,1,"вершина дерева"
710172,1,1,"румяные щеки"
53160,1,1,"испытывать облегчение"
111923,1,1,"крайний срок"
43771,1,2,"быть привыкшим"
1079542,1,1,"пропустить мяч"
12909,1,1,"документальный фильм"
713386,1,1,"мокрый снег"
7995523,1,1,"стричь, резать"
38315,1,3,"проводить (время)"
475233,1,1,"работать круглосуточно"
1079947,1,1,"длинные ресницы"
233053,1,1,"язык тела"
16347,1,1,"спасаться бегством"
14860643,1,1,"холодные напитки"
190813,1,1,"спортивный костюм"
459824,1,1,"размещать заём"
18998,1,1,"рекламный проспект"
841600,1,1,"короткометражный фильм"
37664,1,2,"самодовольная улыбка"
41171,1,1,"удар молнии"
27561,1,1,"обращать внимание"
419945,1,3,"гореть, жечь"
191009,1,1,"легко победить"
240243,1,1,"змеиный язык"
217870,1,1,"принимать участие"
474492,1,1,"образовательный фильм"
29582,1,2,"страстное увлечение"
31007,1,1,"давать обещание"
