"word_id","ref_id","setting_id","translate"
27488,2,2,"ne, ne de"
19108,2,1,"zararlı, kötü, muzır"
14952,2,1,"ender, istisna, fevkalade"
14416,2,2,"yeterli, yeterince, yeter"
3145,2,1,"herhangi bir yere"
21531,2,1,"miras,miras olarak almak"
12759,2,1,"ayırıcı, belirgin, özgün"
42569,2,1,"daktilo ile yazmak"
1245108,2,1,"grev ilan etmek"
9177,2,1,"öz, kısa, veciz"
3838,2,1,"atfetmek, ..e bağlamak"
26014,2,1,"eksik, kayıp, özlem"
663,2,2,"birinci tekil şahıs"
40042,2,1,"hızlı, çabuk, süratli"
23333,2,3,"dil, lisan (isim)"
30209,2,1,"kalıcı, sürekli, inatçı"
54249,2,1,"dik dik bakmak"
2186,2,2,"gücü, parası yetmek"
43364,2,1,"esi benzeri gorulmemis"
34641,2,2,"saçma, gülünç, anlamsız"
2605,2,1,"çekici, cazip, albenili"
3137,2,2,"endişeli, kaygılı, huzursuz"
9234,2,2,"yürütmek, idare etmek"
22128,2,2,"araştırmak, incelemek, soruşturmak"
25593,2,1,"çok dikkatli, titiz"
52737,2,1,"yok etmek,imha etmek"
26399,2,2,"en fazla miktar"
3733,2,1,"yanlış yola sapmış"
43269,2,2,"dıkça/mıkça; ...madıkça/medikçe; ...mazsa/mezse"
7926,2,3,"balta ile kesmek"
39917,2,1,"kolay etkilenen,hassas duyarlı"
37271,2,1,"yudum yudum içmek"
21417,2,1,"kısır, verimsiz, çorak"
17157,2,1,"hayal kırıklığına uğratmak"
17226,2,1,"işlevini yerine getirmek"
33914,2,2,"her şeye rağmen"
17087,2,2,"-den beri"
35724,2,1,"tasarı, düzen, plan"
31654,2,1,"çocuk arabası (brit.)"
20651,2,1,"ünlü, meşhur, tanınmış"
9013,2,1,"uyumlu, uygun, bağdaşan"
16396,2,1,"çevirmek (sayfa, disk)"
10012,2,2,"yapabilmek (geçmiş zamanda)"
2969,2,2,"her yıl yapılan"
8990,2,2,"işe gidip gelmek"
43427,2,1,"ilgisiz, alakasız, bağlantısız"
15473,2,2,"ünlü, meşhur, tanınmış"
31633,2,1,"hemen hemen, neredeyse"
15798,2,1,"bereketli, verimli, üretken"
15749,2,2,"çit ile çevirmek"
59698,2,1,"ilgisini çekmek, başvurmak"
16216,2,1,"sabit, değişmez, kararlaştırılmış"
63350,2,1,"sonsuz bir şekilde"
9031,2,3,"yarışma, rekabet, çekişme"
28688,2,1,"dışa doğru olan"
57118,2,1,"kayda değer ölçüde,önemli"
14733,2,2,"asıl gerekli şey"
16931,2,2,"kırılgan, narin, hassas"
76815,2,2,"hayal kırıklığı,sinir bozucu"
12352,2,1,"hayal kırıklığına uğratmak"
43935,2,1,"değişken, değişen, kararsız"
12476,2,3,"tartışmak, tadını çıkarmak"
9683,2,2,"iletmek, bilgi aktarmak"
3700,2,2,"üstlenmek, sanmak, farzetmek"
28307,2,1,"baskı, zulüm, eziyet"
42756,2,1,"akıl almaz, inanılmaz"
10877,2,3,"allah'in belâsi"
43539,2,1,"kararsız, dengesiz, istikrarsız"
50846,2,2,"mülk, sahiplik, servet"
39295,2,1,"uzun adimlarla yurumek"
21699,2,2,"önemsiz, anlamsız, değersiz"
6101,2,2,"nefes alıp vermek"
45021,2,2,"tuhaf, acayip, esrarengiz"
7949,2,1,"koro halinde söylemek"
14183,2,1,"seçkin, ünlü, yüce"
40323,2,2,"yetenekli, kabiliyetli, hünerli"
14634,2,1,"yok etmek,kokunu kurutmak"
38659,2,2,"bıçak gibi saplanma"
11149,2,1,"sahneye ilk çıkış"
43753,2,2,"ısrarla tavsiye etmek"
41240,2,1,"kısa ve özlü"
21836,2,2,"niyet etmek, amaçlamak"
45561,2,3,"içinde, içerisinde(adv), zarfında,kapsamında(prep)"
3808,2,1,"ulaşmak, elde etmek"
24752,2,2,"esas, ana, büyük"
13062,2,1,"kaderine terk edilmiş"
6231,2,2,"bozuk, arızalı, kırık"
174394,2,1,"yok etmek,ortadan kaldırmak"
56696,2,1,"hasılat rekoru kıran"
19112,2,1,"uyumlu, ahenkli, düzenli"
14164,2,2,"su yüzüne çıkmak"
20786,2,2,"zorunlu, emir, gerekli"
178113,2,1,"birini biryerden almak"
17813,2,1,"yetenekli, kabiliyetli, becerikli"
6163,2,2,"kısa ve öz"
24942,2,2,"konak, köşk, malikane"
32278,2,2,"desteklemek, terfi ettirmek"
2002,2,2,"ayarlamak, düzeltmek, belirlemek"
2920,2,2,"kızgın, öfkeli, kızmış"
15094,2,1,"genişleme, yayılma, büyüme"
54533,2,2,"erişilen ulaşılan, başarılan"
17011,2,1,"sık sık olma"
18964,2,2,"el,elle vermek ,uzatmak,ibre,taraf,alkış"
11831,2,1,"arzu edilen, cazip"
51011,2,1,"tedbir almak,dikkatle olcmek,onlemler"
3627,2,2,"görünüs \ durum"
36608,2,1,"ciddi bir şekilde"
18935,2,2,"durdurmak, durmak (durma)"
21491,2,2,"marifetli, yaratıcı, zeki"
33547,2,1,"asi, isyancı, isyankar"
14522,2,1,"gözünün önüne getirmek"
39876,2,1,"aniden yükselmek, dalgalanmak"
4599,2,2,"çatışma, mücadele, savaş"
25460,2,2,"soz etmek,dile getirmek"
32198,2,1,"kar, yarar (verb,noun)"
4872,2,1,"savaşçı, kavgacı, savaşan"
31944,2,2,"yapar gibi görünmek"
10727,2,1,"gozalti,tutukluluk,goz altina alinmak"
38234,2,2,"konuşmak, konuşma yapmak"
38525,2,2,"büyüyen , genişleyen"
43961,2,2,"değiştirmek, çeşitlenmek, başkalaşmak"
2025,2,2,"hayran kalmak,takdir etmek"
20634,2,1,"okur-yazar değil"
45390,2,1,"el değmemiş yer"
1804,2,2,"göre, uygun olarak"
12392,2,1,"bir köşeye atmak"
431275,2,1,"orta saha oyuncusu"
9290,2,1,"çelişkili, zıt, tutarsız"
34074,2,1,"dikkat çekecek şekilde"
15409,2,3,"uygun bir şekilde"
28845,2,2,"bir gece içinde"
39564,2,3,"başarılı olmak, başarmak"
22057,2,3,"karışık, anlaşılması güç"
44194,2,2,"canlı, enerjik, titreşimli"
41143,2,2,"boyunca, baştan başa"
34494,2,3,"gözler önüne sermek"
174105,2,1,"yüzüne gözüne bulaştırmak"
31724,2,2,"kesin, tam, kusursuz"
12676,2,1,"kesip parçalara ayırmak"
43083,2,1,"kazı-kazı yapmak"
199278,2,1,"dört gözle beklemek"
33756,2,1,"yerine getirme (vaat)"
51792,2,1,"dik dik bakmak"
14972,2,2,"coşku / heyecan"
34310,2,1,"ikamet eden kimse"
43969,2,1,"dikkat çekecek şekilde"
58528,2,1,"baski yapmak,teşvik etmek,sikiştirmek"
32072,2,1,"eski zamana ait"
38995,2,1,"utanç verici şey"
39846,2,1,"baskı altına almak"
22098,2,1,"geçersiz, hükümsüz, yatalak"
10268,2,2,"çılgın, deli, çıldırmış"
9066,2,2,"iltifat etmek, övmek"
11371,2,1,"yükümlülüğünü yerine getirmeme"
24755,2,2,"çoğunluk, ekseriyet,oy çokluğu,reşitlik"
28677,2,2,"seçkin, göze çarpan"
27655,2,1,"geçersiz, hükümsüz, önemsiz"
55652,2,2,"eğilim, meyil, yatkınık"
4416,2,2,"anca, zar zor"
5292,2,2,"acayip, tuhaf, garip"
5134,2,1,"iki dil bilen"
36589,2,3,"yerleşmek,karar kılmak,düzene koymak"
21534,2,2,"kalıtsal  miras"
27956,2,1,"tuhaf bir şekilde"
28147,2,1,"dahil etmemek, çıkarmak"
46096,2,1,"ilan, reklam, reklamcılık"
3652,2,1,"öldürmek, suikast düzenlemek"
38139,2,1,"hediyelik eşya, hatıra"
16995,2,1,"rahat bir şekilde"
1851,2,2,"ağrı, sancı, ağrımak"
27013,2,2,"hiçbiri /... nor..."
3422,2,1,"kuzey kutbuyla ilgili"
17816,2,1,"kıkır kıkır gülmek"
36262,2,1,"oz saygi,kendine saygi"
22011,2,2,"röportaj, görüşme, görüşmek"
11155,2,2,"on yil,on yillik"
14166,2,1,"acil durum "
54754,2,2,"dürüst olmak gerekirse"
12344,2,1,"aynı fikirde olmamak"
3831,2,2,"tutum, tavır, davranış"
28913,2,1,"yenmek, üstesinden gelmek"
4486,2,2,"çorak, kısır, verimsiz"
2031,2,1,"kuskusuz,kabul edilmelidir ki"
36968,2,1,"kısa süre içinde"
14223,2,2,"yetki vermek, güçlendirmek"
174066,2,1,"hiçbir şey söylemeden"
33535,2,1,"makul bir şekilde"
28818,2,1,"aşırı güç kullanma"
46652,2,1,"hesaplama, bilgi işlem"
21613,2,2,"buluş, yenilik, icat"
1738094,2,1,"böyle olsa bile"
34403,2,1,"kısıtlama, sınırlama, tahdit"
9468,2,3,"sık sık, sıkça"
37559,2,1,"uzun ince parça"
13090,2,1,"uyku halinde,harekete gecmemis,uyuyan"
11216373,2,1,"Peçete alabilir miyim?"
15355,2,2,"yüz yüze,karşı karşıya"
19484,2,2,"yardımsever, faydalı, yardımcı"
14112,2,2,"mahçup, utangaç, sıkılgan"
11216383,2,1,"Hangi salatayı önerirsiniz?"
67771,2,1,"işe alınmak "
14732,2,2,"birşeyin özü, esası"
18239577,2,1,"Şu çizburgerden istiyorum."
19308,2,2,"duyar (hear-heard)"
6211492,2,1,"Rezervasyonunuz var mı?"
11216397,2,1,"Balık lokantasına gidelim."
11216378,2,1,"Balığım çok tuzlu."
11216372,2,1,"Kahvem sıcak değil."
631947,2,1,"Ben et yemiyorum."
5352,2,3,"Suçlama, suç, suçlamak"
3151,2,2,"ayrı bir yere"
31754,2,3,"çıkmaz, kötü durum"
173970,2,1,"hayal kırıklığına uğratmak"
30226,2,2,"bakış-görüş açısı"
67747,2,1,"çelişkili, aykırı, karşıt"
31603,2,1,"toz haline getirmek"
4650,2,1,"yol gösteren sinyal"
55829,2,1,"karşı, muhalif, ters"
15122,2,2,"harcama, masraf, gider"
1933,2,2,"keskin, şiddetli, ciddi"
34195,2,2,"degistirmek, yerini almak"
2093,2,2,"duyuru, reklam, ilan"
24286,2,1,"uzun ömürlü olma"
12522,2,2,"iğrenç, tiksindirici, berbat"
45184,2,2,"ındığında,her ne zaman"
58539,2,2,"dik dik bakmak"
52909,2,1,"eşlik etmek, eşliğinde"
34009,2,2,"ilişki, bağlantı kurmak"
20705,2,1,"olması yakın,eli kulağında"
5127,2,1,"iki taraflı, karşılıklı"
37190,2,1,"benzer bir şekilde"
11493,2,3,"narin, hassas, incelikle"
54870,2,1,"tıka basa dolu"
2048,2,2,"tapmak, delicesine sevmek"
34405,2,2,"bulmak-keşfetmek, sonuç"
44224,2,2,"civar, etraf, çevre"
16706,2,3,"yabancı, dış (sıfat)"
195156,2,2,"kalıplaşmış, öbekleşmiş, deyimselleşmiş"
34626,2,2,"kurtulmak, başından atmak"
21737,2,1,"istikrarsızlık, kararsızlık, dayanıksızlık"
12623,2,1,"dağılmak, yaymak, dağıtmak(scatter,dispel,diffuse)"
42365,2,1,"tepe taklak olmak"
199776,2,1,"götürmek, ortadan kaldırmak"
19895,2,1,"vatan hasreti çeken"
27055,2,3,"sinir, gergin, sinirli"
45751,2,2,"daha da kötüsü"
32893,2,1,"yeterli hale getirmek"
1704,2,2,"içine çekmek, emmek"
18229,2,2,"tahıl, tane, zerre"
9259,2,2,"itiraf etmek,kabullenmek,gunah cikarmak"
35101,2,1,"uzun uzadıya düşünme"
25112388,2,1,"eve iş almak"
8162,2,1,"şehir ile ilgili"
3980,2,1,"önlemek, yönünü değiştirmek"
27376,2,1,"aday olarak göstermek"
3629456,2,1,"iyi gün dostu"
23111,2,2,"çalışmak; iş gücü"
177480,2,1,"ortaya çıkmak, çikagelmek"
14721,2,2,"özellikle , bilhassa"
26400,2,3,"çoğunlukla, genelde, başlıca"
42981,2,2,"prep) altında,aşağısında(beneath,below); gizlice"
9493,2,2,"inşa etme, inşaat"
17471,2,2,"boşluk, aralık, uçurum"
33754,2,1,"yerine getirmek (vaat)"
28520,2,3,"yoksa, aksi takdirde"
3724,2,2,"şaşkınlık, hayret, şaşma"
16459,2,2,"büyümek, gelişmek, gösteriş"
11864,2,1,"kaderinde var olan"
1956,2,2,"ek, ilave, fazladan"
23650,2,2,"yasal hale getirmek"
27338,2,2,"başı ile onaylamak"
4711,2,2,"çünkü, zira, dolaysıyla"
40072,2,1,"girdap gibi dönmek"
5861,2,2,"her ikisi birden"
9033,2,2,"hırslı,rekabete dayanan,yarışmaya dayanan"
28645,2,2,"hiddet, nefret; vahşet,zulum"
27616,2,1,"günümüzde içinde çalıştığınız"
14624,2,2,"taraf-eşdeğer-denk"
219856,2,1,"çıkagelmek,ortaya çıkmak(show up)"
33977,2,2,"güçlendirmek, takviye etmek"
57140,2,2,"aynı anda, beraberinde"
44227,2,2,"mağdur kimse, kurban"
28658,2,1,"daha hızlı koşmak"
26728,2,1,"çok büyük sayıda"
2071,2,2,"atılım(n) ilerletmek, gelişmek(v)"
3422,2,2,"kuzey kutup bölgesi"
185257,2,1,"en kısa sürede"
55493,2,1,"heyecanlı bir şekilde"
48768,2,2,"ne yazık ki"
177927,2,2,"devam etmek, sürdürmek"
32146,2,2,"erteleme geciktirme oyalama"
41128,2,3,"gelişmek, büyümek "
33899,2,1,"red, kabul etmeme"
44566,2,2,"bel, orta kısım"
8753,2,2,"iş arkadaşı, meslektaş"
8689,2,1,"uyumluluk, bağlılık, birliktelik"
21256,2,2,"gerekli, zorunlu, kaçınılmaz"
1722528,2,1,"dört gözle beklemek"
11639,2,1,"yoğun bir şekilde"
33465,2,2,"karşı etki yapmak"
16946,2,2,"özel saha-alan"
40479,2,2,"öğretilen,öğrenmeye tabi tutulmuş"
51659,2,1,"kızgın bir şekilde"
7990,2,1,"kıkır kıkır gülme"
28930,2,1,"ezici bir çoğunlukla"
189060,2,1,"defol veya çıkmak"
38423,2,2,"suya çarpma sesi"
2919,2,1,"kızgın bir şekilde"
5382,2,1,"alev alev yanmak"
32149,2,1,"disiplin görevlisi (üniv.)"
53896,2,1,"en ufak bir"
