"word_id","ref_id","setting_id","translate"
475021,2,1,"çapraşık sorun"
474864,2,1,"kıdemsiz muhabir"
174743,2,4,"bıkkın, sıkkın"
173561,2,2,"neden olmak"
38448,2,1,"çift kişilikli"
1738803,2,3,"depend on"
345220,2,2,"gidiş-dönüş"
331731,2,2,"kanuna aykırı"
199890,2,4,"dikkatlice dinleyin"
191031,2,3,"sözünü kesmek"
23244,2,1,"ince tabakalı"
12386,2,2,"para sarfetmek"
189501,2,2,"in önünde"
188714,2,3,"yatmaya gitmek"
188585,2,2,"yardımcı olmak"
75012,2,1,"dışarı çıkmış"
183506,2,2,"başlamadan biten"
177936,2,5,"dışarı çıkmak"
177480,2,4,"ortaya çıkarmak"
13034,2,4,"hakim olmak"
6838,2,4,"mücâdele vermek"
7390,2,3,"mağara gibi"
173962,2,2,"sınava girmek"
173330,2,5,"tersyüz etmek"
135952,2,4,"doğa yürüyüşü"
128569,2,3,"derinlemesine, kapsamlı"
14274,2,2,"etrafını çevirmek"
16934,2,2,"parçalar halinde"
125886,2,3,"rekabet yeteneği"
125787,2,2,"yapısal olarak"
120585,2,2,"ustalara saygı"
95377,2,2,"kör edici"
91637,2,3,"gerekçe göstermek"
89574,2,2,"şaşmış, afallamış"
87713,2,3,"gözünü korkutmak"
85962,2,2,"şaşkına dönmüş"
85494,2,3,"iş tulumu"
31817,2,2,"erken doğum"
78879,2,2,"doğa yürüyüşü"
38724,2,2,"damızlık at"
474741,2,1,"süslü sözler"
94848,2,1,"kahkahayı basmak"
67489,2,2,"geri çekilme"
67221,2,2,"Daha ılıman"
130810,2,1,"gecekondu mahallesi"
61872,2,1,"bir şey"
66670,2,3,"odourkeskin koku,koku"
63810,2,2,"gömülü, ekli"
46041,2,3,"yeniden canlandırmak"
59848,2,2,"çok ünlü,duayen"
58158,2,3,"gizli, karanlık"
58023,2,2,"yayışan fışkıran"
56241,2,5,"şaka, fıkra"
34342,2,3,"azimli kararlı"
55560,2,4,"hiç kuşkusuz"
191471,2,2,"hayallere dalma"
55053,2,3,"şeytanlaştırmak, kötüleştirmek"
54705,2,4,"ahlaki değerler"
53973,2,3,"ocak, şömine"
253852,2,1,"yeni başlayanlar"
53600,2,6,"çoğu kez"
53577,2,4,"zorlamaq, gücleri"
53545,2,2,"doktora derecesi"
233609,2,1,"buz çözme"
33418,2,4,"gözü aç"
94209,2,1,"hep saçmalarım"
162604,2,2,"yeniden girmek"
220126,2,1,"göğüs kafesi"
51956,2,2,"yön değiştirildi"
421404,2,1,"pes etmek"
51427,2,3,"övünmek Böbürlenmek"
9798,2,2,"fitilli kadife"
50731,2,3,"kemik-ler"
50626,2,4,"ulaşmak, erişmek"
50573,2,3,"ileriye etkili"
50150,2,2,"göz doktoru"
49936,2,2,"uygulanabilirlik, yapılabilirlik,"
48394,2,2,"basmakalıp, beylik"
48060,2,2,"tekrar anlatmak"
47977,2,3,"yalnızlıktan hoşlanır"
47874,2,3,"plaj gezintisi"
47866,2,2,"çok pahalı"
47550,2,5,"buna rağmen"
47245,2,3,"yetersiz özensiz"
35801,2,2,"elektrikli bisiklet,mobilet"
46891,2,2,"on sekiz"
174559,2,1,"devam etmek"
46111,2,3,"endişe verici"
45985,2,5,"heves gayret"
232022,2,1,"elektrik kesintisi"
44625,2,2,"vals yapmak"
45960,2,4,"you will"
205695,2,2,"kılcal damarlar"
45952,2,2,"yumurtanın sarısı"
18328,2,3,"tatmin etmek"
20696,2,5,"uçsuz bucaksız"
45735,2,4,"pısırık adam"
45676,2,2,"yünlü kumaş"
45383,2,4,"azgın (dalga)"
3277,2,1,"atanan kimse"
45367,2,2,"eşi ölmüş"
45249,2,3,"karışmak (kafa)"
45238,2,2,"kamçı ucu"
44998,2,2,"haftada bir"
44686,2,3,"yoldan sapmak"
44691,2,4,"ruhsat vermek"
44662,2,4,"savaş hali"
16479,2,2,"influenza grip"
44450,2,2,"irade, istem"
21588,2,3,"içe doğru"
17519,2,2,"çorap bağı"
8204,2,4,"el çırpma"
44139,2,3,"dikey çizgi"
44110,2,3,"haşarat,zararlı hayvan(lar)"
44064,2,6,"tehlikeye atmak"
21906,2,5,"iç dünya"
43958,2,3,"dış görünüş"
43873,2,5,"geçerli kılmak"
43804,2,4,"bütün bütün"
43803,2,3,"dile getirme"
43731,2,2,"şehir dışına"
33064,2,3,"yeterli çoğunluk"
2027920,2,1,"çürük elma"
43028,2,3,"donuk renk"
37541,2,2,"sinsice sokulmak"
42747,2,4,"tahammül edilmez(intolerable)"
42515,2,2,"çevirmek, döndürmek(kalem"
89589,2,1,"suçlu tavşan"
42455,2,2,"yüz kızartıcı"
1230354,2,1,"harika çocuk"
13640,2,2,"Plastik kürek"
60463,2,2,"daha tatlı"
169942,2,2,"dostum, adamım"
795891,2,3,"site ismi"
41662,2,4,"işkence-etmek"
41257,2,4,"fayans döşemek"
41067,2,2,"dayak atmak"
9070,2,5,"boyun eğmek"
678140,2,1,"kabartma tozu"
670701,2,1,"geri göndermek"
40823,2,4,"kanıt, delil"
40794,2,3,"korkutan şey"
616639,2,1,"içinden gecmek"
40775,2,2,"ak karınca"
15256,2,2,"alakasız konudışı"
24078,2,3,"çekişme, mahkeme"
40200,2,2,"sentez, bireşim"
57803,2,3,"tek tek"
40156,2,4,"halden anlama"
40070,2,3,"kuvvetli vuruş"
14053,2,5,"elimine etmek"
40008,2,4,"etki alanı"
39796,2,2,"süper güç"
39528,2,6,"yerine geçmek"
39515,2,3,"yaşamını sürdürme"
39358,2,2,"kütük gibi"
53657,2,4,"önemli günler"
370915,2,1,"mutluluğun doruklarında"
70647,2,1,"iftira atılan"
346482,2,1,"acil çıkış"
39280,2,5,"aralıksız süre"
39261,2,4,"modernize etmek"
69902,2,3,"askere alma"
39232,2,3,"savaş bilimi"
39214,2,5,"işin yabancısı"
39031,2,3,"şart koymak"
182949,2,2,"deniz ürünleri"
63249,2,1,"ima etti"
38542,2,4,"halden anlayan"
38539,2,3,"haber başlıkları"
38468,2,3,"konuştu 3"
1179545,2,2,"hidrolik kırılma"
185222,2,2,"tüymek, sıvışmak"
38220,2,2,"çok sayıda"
38112,2,3,"güneyden esen"
38059,2,4,"yas tutmak"
38052,2,2,"ağrı,sızı,acı (n)"
38016,2,2,"is, kurum"
37664,2,3,"yapmacık gülümsemek"
61670,2,2,"kambur gibi"
228343,2,1,"Kendine gel"
37654,2,4,"koku vermek,kokmak"
37560,2,4,"pasaklı tip"
37337,2,5,"kabaca açıklamak"
37045,2,2,"yolunu değiştirmek"
59530,2,3,"zorlukla yürümek"
25721,2,3,"1,609344 km"
36593,2,3,"iskan yerleşme"
36538,2,4,"bakımını yapmak"
36243,2,3,"kendini bilen"
36106,2,2,"gizli olarak"
36061,2,2,"görmüş geçirmiş"
61209,2,2,"emin, kesin"
35668,2,4,"kiti kıtına"
35644,2,3,"skandal, rezalet"
35611,2,2,"kılıç kılıfı"
35461,2,5,"sıhhi tesisat"
35446,2,3,"kum rengi"
56025,2,4,"paramparça olmuş"
35241,2,2,"Belgesel Gezisi"
35177,2,2,"eskrim kılıcı"
35092,2,4,"belli başlı"
34951,2,4,"dönüşüm devir"
32082,2,5,"özel hak"
56524,2,3,"oymalı,kazınmış adj."
34521,2,3,"tekrar değinmek"
108578,2,1,"boşa harcamak"
4340,2,2,"merdiven korkuluğu"
34417,2,3,"perakende satıcı"
34296,2,4,"yer ayırtma(booking),tereddüt(unwillingness)"
34294,2,3,"çabuk kızan"
44283,2,1,"salata sosu"
34258,2,2,"kabaca reddetme"
22124,2,3,"ters çevrilmiş"
22679,2,2,"örgü bluz"
37270,2,1,"burun boşluğu"
34233,2,2,"intikam, misilleme"
34190,2,4,"tekrar, yineleme"
34122,2,2,"böbreğe ait"
34109,2,5,"soğuk (davranış)"
34095,2,2,"para gönderme"
29596,2,2,"geçiş kartı"
34067,2,4,"ceset kalıntısı"
34030,2,5,"insafsız, acımasız"
33902,2,2,"çürütme, yalanlama"
33754,2,4,"geri ödemek"
33683,2,4,"asker toplama"
34602,2,2,"dalga geçmek"
343158,2,1,"güney amerika"
33609,2,3,"karşılıklı olarak"
33536,2,4,"akıl yürütme"
33264,2,3,"türeyen sorunlar"
212136,2,1,"üzerine alma"
123224,2,4,"program, takvim"
186402,2,2,"laf atmak,aşağılamak"
54562,2,2,"kredi verenler"
125207,2,1,"kara mayınları"
32263,2,3,"uzun süreli"
8679,2,1,"birlikte yaşamak"
36804,2,3,"korunmuş kuytu"
31789,2,4,"yeğleme, tercih"
31690,2,4,"başlangıç, giriş"
31455,2,3,"farzetmek, varsaymak"
31447,2,5,"portresini yapmak"
31227,2,3,"siyasal, politik"
30971,2,3,"çalan kimse"
30268,2,4,"karamsar, kötümser"
30206,2,4,"inat etmek"
30084,2,2,"baştan savma"
30063,2,2,"kalıcı olarak"
38082,2,7,"gibi gelmek"
33132,2,3,"işin yaymak"
29399,2,2,"kavurmak, kavrulmak"
29057,2,3,"sayfa, yaprak"
28577,2,4,"taşkınlık, infilak"
28357,2,4,"yörüngede dönmek"
191006,2,2,"geçmişe bakmak"
27792,2,4,"riayet etmek"
27673,2,4,"bir hayli"
27622,2,3,"zararlı tehlikeli"
27356,2,5,"ses çıkarmak"
26814,2,2,"sözlü anlatım"
26524,2,5,"inek (öğrenci)"
26434,2,2,"uyumsuz karışım"
5502,2,2,"çiçek açan"
25866,2,4,"eksi, negatif"
25844,2,3,"en az"
13805,2,3,"derleme seçme"
25706,2,3,"göçebe,göçmen (isim)"
25010,2,3,"deniz,denizle ilgili"
25427,2,1,"ev halkı"
60987,2,2,"kaynaklandı-köklendi"
24755,2,4,"ekseriyet,oy çokluğu"
8476,2,1,"ikinci pilot"
24512,2,3,"öğle yemeğinde"
25766,2,2,"Y kuşağı"
24381,2,2,"aşağılık kimse"
41350,2,2,"hafif renk"
24186,2,5,"soyunma kabini"
23690,2,2,"gözlük cami"
22497,2,2,"değerli taş"
209659,2,3,"toparlamak, toplamak"
22117,2,3,"envanterini yapmak"
21811,2,4,"tanımlanamaz,kolay anlaşılmaz"
12630,2,4,"yerini alma"
36850,2,5,"yerine takmak"
21368,2,2,"bitip tükenmez"
24033,2,4,"sıvı akıcı"
24447,2,2,"kayganlaştırıcı, yağlayıcı"
21263,2,3,"belirsiz, muğlak"
173856,2,5,"bildiğim kadarıyla"
37389,2,2,"esprili iğneleme"
21139,2,4,"akıl almaz"
221255,2,1,"rahat ol"
646846,2,1,"gazlı içecek"
21119,2,2,"inkâr edilemez"
22636,2,6,"değer biçmek"
161423,2,1,"kızakla kaymak"
40478,2,2,"eski püskü"
91243,2,2,"en zengin"
20181,2,2,"ev işleri"
20429,2,1,"hipnotize edici"
21028,2,1,"yeni başlamış"
21249,2,1,"ayırt edilemez"
25251,2,1,"yemek zamanı"
19779,2,2,"arı kovanları"
19715,2,4,"tepe oluşturmak"
19171,2,3,"civciv çıkarma"
18928,2,2,"hayal görmek"
111936,2,1,"finanse edilen"
18248,2,4,"dilbilgisel, kurallı"
18189,2,3,"idare etmek"
142569,2,1,"kaçamak tavırlarla"
17769,2,6,"elde etmek"
313751,2,1,"krem şanti"
17697,2,4,"tarz, üslup"
17604,2,2,"sıska, çorak"
230316,2,1,"çanta'"
17599,2,3,"süslü püslü"
48803,2,1,"gözden kaçmış"
17594,2,3,"giriş yeri"
310430,2,1,"pijama partisi"
17217,2,3,"beceriksizce yapmak"
16954,2,4,"zıvanadan çıkmış"
16707,2,3,"Yabancı (Yurtdışı)"
16663,2,4,"engel olmak"
16514,2,4,"üzerinden atlamak"
16514,2,5,"atlayarak aşmak"
16481,2,4,"dalgalanmak, değişmek"
16873,2,1,"terkedilmiş çocuk"
16323,2,4,"zarar vermek"
16247,2,3,"en iyisi"
21383,2,1,"içinden çıkılmaz"
15831,2,2,"rüşeym, döl"
24204,2,1,"yol gösterici"
4172,2,1,"çorak arazi"
2477,2,2,"içki alışkanlığı"
15523,2,4,"yol parası"
15447,2,2,"nadasa bırakılmış"
15166,2,3,"patlayıcı madde"
15162,2,3,"keşif türünden"
15143,2,5,"hesap vermek"
29158,2,1,"hristiyan hacı"
5476,2,1,"kan testi"
14755,2,2,"yer etmek"
14726,2,3,"evlenmek, benimsemek"
56383,2,3,"adj. tekrarlayan,yineleyen"
48725,2,1,"ikna olmamış"
49574,2,1,"amfi tiyatro"
354693,2,1,"korku filmi"
5021,2,4,"ağzından kaçırmak"
7573,2,3,"kireçimsi, tebeşirimsi"
14449,2,2,"gönül işleri"
14289,2,3,"kötüye kullanmak"
14246,2,5,"oynamak (rol)"
319517,2,1,"çok partili"
14116,2,4,"elçilik,sefaret,büyükelçilik,elçilik görevliler"
392019,2,1,"anons, duyuru"
831433,2,1,"güneş enerjisi"
13953,2,3,"zamanın geçmesi"
13787,2,4,"kapkara, abanoz"
13551,2,2,"dük, ibne"
13411,2,4,"hareket ettirici"
13343,2,4,"sırlsıklam,sırlsıklam etmek"
13205,2,3,"çökme, yıkım"
20715,2,1,"kurban etmek"
12900,2,4,"doctor, hekim"
12768,2,4,"çarpıklık, bozukluk"
12745,2,2,"şişirmek, gerilmek"
12580,2,4,"yürürlükten kaldırmak"
123437,2,2,"oyma testeresi"
12478,2,3,"tepeden bakma"
12482,2,3,"karaya çıkmak"
12482,2,4,"boşaltmak,tahliye etmek"
26877,2,2,"mide bulandırmak"
12406,2,3,"feragat etmek"
11729,2,2,"itiraz etmek"
14566,2,1,"piskoposluğa ait"
51387,2,2,"haber vermek"
16958,2,1,"kardeşçe davranmak"
20604,2,1,"kötü huylu"
11224,2,4,"kesin, kararlı"
11156,2,3,"yozlaşma, çürüme"
10845,2,4,"günden güne"
47942,2,1,"rasgele seçmek"
48083,2,1,"yeniden işlemek"
99704,2,1,"leş yiyiciler"
10469,2,5,"taç ödüllendirmek"
115464,2,1,"matematiksel olarak"
156286,2,1,"küçük delik"
9725,2,2,"soğutma sıvısı"
204269,2,1,"şansın bu"
250905,2,1,"gergin biçimde"
9539,2,4,"küçük görmek"
9527,2,3,"pislik bulaşmış"
9522,2,3,"çabuk yayılan,salgın"
9511,2,5,"ziyan etmek"
9404,2,3,"zorunlu askerlik"
9408,2,4,"ardı ardına"
9390,2,5,"ele geçirmek"
9298,2,5,"uyum, uygunluk"
47286,2,2,"müdahale eden"
326427,2,1,"ortaya çıkarmak"
23431,2,1,"son zamanlarda"
9185,2,2,"karıştırarak hazırlama"
223660,2,1,"ses yalıtımı"
114549,2,1,"tatil köyleri"
9066,2,3,"iltifat etmek"
727543,2,1,"ile birlikte"
45767,2,4,"dokuma, dokunmuş"
8914,2,4,"başlangıç,başlama,diploma töreni"
8603,2,2,"Hindistan cevizi"
8303,2,2,"din adamı"
8194,2,2,"ambar (yeraltı)"
8178,2,3,"geyinmek, örtünmek"
3486,2,1,"kucak dolusu"
3593,2,1,"üstüne atma"
1042344,2,1,"gülle atma"
7064,2,4,"idareli,tutumlu olmak"
853396,2,1,"her yıl"
6918,2,5,"can't"
851776,2,1,"eğitim ücretleri"
737778,2,1,"hafta içi"
609365,2,1,"bilgisayar oyunu"
4926,2,1,"karanlıkta kalmış"
6276,2,1,"çikolatali kek"
5839,2,5,"alıntı yapmak"
450170,2,1,"sera gazları"
5824,2,2,"kuzey, poyraz"
5467,2,3,"sarışın (sıfat)"
9042,2,1,"şikayetçi, davacı"
9253,2,1,"devletler birliği"
4970,2,2,"muhasireye almaq"
4804,2,2,"yeni başlayan"
33115,2,1,"haraç kesme"
4469,2,2,"barok tarzında"
12756,2,1,"içki imalathanesi"
13838,2,1,"dolaylı olarak"
3896,2,3,"masraftan kısma"
14063,2,1,"üç nokta"
14093,2,1,"çok zayıflamak"
367947,2,1,"benzin istasyonu"
14097,2,1,"ortaya çıkma"
38454,2,3,"farkı paylaştırma"
3806,2,4,"hücum etmek"
3669,2,5,"kendinden emin"
3380,2,3,"kemeraltı, pasaj"
3351,2,3,"tarıma elverişli"
3274,2,5,"ilgisi olmak"
3269,2,5,"başvuru formu"
28855,2,2,"ezici, fazla"
3199,2,2,"özür dileyen"
18133,2,1,"iyi huylu"
19897,2,1,"temiz kalpli"
20161,2,1,"yüzen ev"
2341,2,3,"rahatsız etmek"
281720,2,1,"su seviyesi"
21973,2,1,"araya girmek"
2102,2,3,"tavsiye niteliğinde"
2099,2,3,"iyice düşünülmüş"
1918,2,2,"Aktive edilmiş"
2746,2,4,"yumuşak başlı"
1735,2,2,"köprü ayağı"
8921,2,6,"yorum yapmak"
24809,2,1,"yaban ördeği"
859,2,2,"terazi burcu"
527,2,2,"sol notası"
76815,2,4,"can sıkıcı"
43731,2,3,"şehir dışında"
35808,2,2,"çok sıcak"
25936,2,1,"yanlış kavramak"
16404,2,2,"uçup gitmek"
18033849,2,1,"sermaye kaybı"
1797,2,2,"suçortağı, yardakçı"
95,2,2,"amazon nehri"
132997,2,3,"üzerine eğilmek,çözmek"
5928,2,2,"baş eğmek"
827341,2,1,"yelkenli tekne"
2014,2,4,"idare etmek"
32122,2,1,"hortum (hayvan)"
40138,2,2,"güzel kız"
30645,2,4,"kuştüyü (ince)"
35407,2,1,"sahte sofu"
35501,2,1,"hintli elbisesi"
35601,2,1,"bıçkıcı, doğramacı"
824854,2,1,"first name"
16476,2,2,"çiçek desenli"
10174,2,3,"çakal,kır kurdu"
4207,2,2,"icra memuru"
37201,2,1,"yapmacıklı gülümseme"
37983,2,1,"bir şekilde"
38350,2,1,"laf kalabalığı"
40369,2,1,"çamurla tıkamak"
23447,2,6,"hizmete girme"
196817,2,1,"yaşam döngüsü"
40575,2,1,"teknik ayrıntı"
42057,2,1,"saç örgüsü"
42413,2,1,"çorba kâsesi"
42606,2,1,"meme (hayvan)"
379415,2,1,"asma köprü"
191009,2,1,"kolay kazanmak"
338692,2,1,"bir kez"
312507,2,1,"yaşlı kimse"
42982,2,1,"yeterince beslenemeyen"
123442,2,2,"esas nota"
43813,2,1,"dalgın dalgın"
105175,2,2,"istanbul boğazı"
43991,2,1,"büyümek (bitki)"
796573,2,1,"içişleri bakanı"
73830,2,3,"en güzel"
44203,2,1,"papazın evi"
62627,2,2,"açık olarak"
51923,2,5,"fark etti"
754519,2,1,"boyun eğmek"
47520,2,1,"uyku hastalığı"
47757,2,1,"fotokopi çekmek"
47796,2,1,"oyun odası"
180273,2,1,"yangın istasyonu"
46081,2,3,"kabul etti"
48758,2,1,"kıskanılmaya değmez"
49548,2,1,"hava yastığı"
50100,2,1,"kizilderili çarığı"
50394,2,1,"alt simge"
50399,2,1,"alt birimi"
52103,2,1,"kıyıya vurmuş"
52861,2,1,"tartışmaq, kavqa"
474761,2,1,"yabancı masası"
65438,2,1,"cesaret edemiyorlar"
65702,2,1,"hint adaları"
66189,2,1,"sırrını açar"
4908,2,5,"yerin altında"
147124,2,1,"geride bırakmak"
71121,2,1,"tek hece"
94364,2,1,"şekil değiştirdi"
748838,2,1,"tek çocuk"
104828,2,1,"daha kirli"
31214,2,3,"zabıta memuru"
121600,2,1,"çamaşır ipi"
122054,2,1,"adım adım"
30406,2,1,"ses bilgisi"
123260,2,1,"ortaya koyarak"
28833,2,5,"göz yummak"
26707,2,5,"iki taraflı"
127005,2,1,"yeniden bağlanma"
26448,2,5,"arma simgesi"
149047,2,1,"yakın çekim"
21686,2,5,"ilave sayfalar"
21659,2,4,"doymak bilmez"
21559,2,2,"şırınga etmek"
172981,2,1,"yürek burkan"
177691,2,1,"çok satan"
180809,2,1,"çekiç balığı"
187401,2,1,"güneş gözlüğü"
17160,2,3,"kızartılmış yiyecek"
16901,2,2,"dörtte bir"
196153,2,1,"yol ayrımı"
740972,2,1,"karar vermek"
200123,2,1,"bol bol"
111449,2,1,"lüks kamara"
110828,2,1,"yayın balığı"
732690,2,1,"kızarmış tavuk"
15936,2,3,"giyim kuşam"
209682,2,1,"yukarı çekiş"
14382,2,2,"dikkatini vermek"
285621,2,1,"politika yapıcılar"
11705,2,4,"teessüf etmek"
78092,2,1,"mazide kaldı"
308803,2,1,"saç filesi"
69795,2,1,"çelik kasa"
11304,2,4,"hüküm vermek"
310303,2,1,"alacak hesapları"
11089,2,4,"tatlı kimse"
10606,2,3,"bakteri kültürü"
434842,2,1,"yeşil alan"
633742,2,1,"karşı taraf"
4091,2,6,"arka çıkmak"
34566,2,1,"hayranlıkla sözetmek"
24428,2,1,"morali bozuk"
9513,2,3,"tamamına erdirmek"
200652,2,1,"derli toplu"
164637,2,1,"aşırı ısınma"
113393,2,1,"yan yana"
50503,2,1,"iniş sırasında"
64814,2,1,"kısa ömürlü"
75232,2,1,"dikiş diker"
68473,2,2,"korkudan sindim"
450057,2,1,"gibi görünüyor"
225674,2,2,"tanışma randevusu"
27970,2,1,"hoş kokulu"
700921,2,1,"sigorta poliçesi"
672864,2,1,"üstüne düştü."
394786,2,1,"vadesiz hesap"
29388,2,1,"paraşütçü asker"
474991,2,1,"eski haber"
665006,2,1,"dibe vurmak"
181647,2,2,"çene çalmak,gevezelik"
128315,2,1,"reçine tutkal"
240561,2,1,"bent kapağı"
474754,2,1,"tecrübesiz gazeteci"
649356,2,1,"soyundan gelmek"
73110,2,1,"dörtte üçü"
46451,2,1,"erkeksi kadın"
48849,2,1,"üst sınıf"
32869,2,1,"dört ayaklı"
39702,2,1,"güneş saati"
273819,2,1,"sevgi dolu"
25968,2,1,"şüpheye düşürmek"
59121,2,1,"aradı, yağmaladı"
44260,2,1,"süs çizmek"
33141,2,2,"telgraf (telsiz)"
252986,2,1,"buhar makinesi"
387186,2,1,"aşırı duygusal"
12488,2,1,"bağırsaklarını çıkarmak"
43726,2,1,"hiçe saymak"
28769,2,2,"aşırıya kaçmak"
359580,2,1,"yeniden uygulayın"
27501,2,3,"kuzeye doğru"
45550,2,1,"bununla beraber"
42750,2,1,"uygun olmayan"
185167,2,1,"kafayı çekme"
347854,2,1,"işe gitmek"
10232,2,1,"krank mili"
519064,2,1,"dışa dönük"
696063,2,1,"akıl hasatalıkları"
18586,2,4,"dırdır etmek"
1704156,2,3,"yük rampası"
18350,2,2,"çekimine kapılmak"
7518,2,4,"tasdik etmek"
128210,2,2,"gazete bayii"
46116,2,1,"herşey dahil"
201254,2,3,"genel olarak"
10140,2,4,"gıpta etmek"
475143,2,1,"kısa haberler"
382429,2,1,"göbek deliği"
497636,2,1,"yukarı çekti"
202682,2,1,"anlamı yok"
316500,2,1,"faiz oranları"
219162,2,1,"Yuvarlanarak düşmek"
185723,2,1,"fast food"
23828,2,3,"geçici haciz"
23677,2,4,"ödünç verme"
489268,2,1,"gecikmiş ödeme"
474679,2,1,"tarafsız görüş"
359255,2,1,"not almak"
313332,2,1,"görev dışı"
27854,2,3,"gözlemevi, rasathane"
255665,2,1,"peşinde olmak,kovalamak"
228913,2,1,"son kullanıcı"
30166,2,4,"olanak vermek"
31769,2,2,"ağır basmak"
130814,2,1,"mısır unu"
13872,2,1,"yok etmek"
283581,2,1,"maç sayısı"
3972,2,1,"iddia etmek"
24068,2,1,"lityum (metal)"
182787,2,5,"dikkat çekmek"
202890,2,3,"ayırt etmek"
6828,2,1,"sarı papatya"
827907,2,2,"ilişkilendirmek,işbirliğ yapmak"
343235,2,1,"ütopyanın zıddı"
298949,2,1,"karşı istihbarat"
244336,2,1,"I will"
228960,2,1,"baş öğretmen"
225639,2,1,"öğrenci kredisi"
218078,2,1,"frenk üzümü"
209524,2,1,"alkolsüz içecekler"
186830,2,1,"sik kafalı"
181738,2,1,"takma saç"
5568,2,2,"pot kıran"
114252,2,1,"yeniden boyamak"
108126,2,1,"burka, çarşaf"
50045,2,1,"tuş takımı"
49591,2,1,"para sürmek"
49046,2,1,"kurgusal olmayan"
48077,2,1,"eğlence düşkünü"
46482,2,1,"kanserojen madde"
42738,2,1,"farkında olmadan"
