"word_id","ref_id","setting_id","translate"
38667,2,1,"istikrarlı, kararlı, sabit, dengeli"
3821,2,3,"özenli, dikkatli, kibar, nazik"
11680781,2,1,"Geçen yılki konferans nasıldı?"
9024553,2,1,"herkese açık olmayan, özel"
11680732,2,1,"Hafta sonu nasıl geçti?"
28928,2,1,"boğmak, ezmek, alt etmek"
11680683,2,1,"Yeni işinde başarılar dilerim!"
42736,2,1,"kaçınılmaz, zorunlu, iptal edilemez"
15332,2,1,"uydurmak, üretmek, monte etmek"
15472,2,1,"aç kalmak, açlıktan ölmek"
14414,2,2,"muazzam, hayvan gibi, kocaman"
18218,2,1,"derece derece, kademeli, aşamalı"
4354,2,1,"iflas etmiş, batmış, mahvolmuş"
28929,2,1,"kahredici, galip, çok büyük"
35087,2,2,"mahvetmek, bozmak (harabe, yıkıntı)"
3667,2,1,"ileri sürmek, iddia etmek"
33797,2,2,"azaltmak, indirmek, düşürmek, indirgemek"
20699,2,1,"içine girmek, derinlemesine incelemek"
54760,2,1,"mevcut, var olan, bugünkü"
2566,2,1,"iddia etmek, ileri sürmek"
27171,2,1,"uygun bir yere yerleştirmek"
21412,2,1,"aşağı derecede olan şey"
16009,2,1,"finanse etmek, paraca desteklemek"
31728,2,1,"kesinlik, hassasiyet, ince ayar"
44439,2,1,"boş, ıssız, geçersiz, hükümsüz"
41762,2,2,"takip etmek-iz sürmek"
13293,2,2,"çizmek, çekmek, kenara almak"
34682,2,1,"sert, katı, esnemez, bükülmez"
3225,2,1,"belli, açık, aşikar, anlaşılır"
30254,2,1,"yaygın, kolayca yayılan (widespread)"
2490,2,1,"uyanık, açıkgöz, tetikte olma"
22785,2,2,"istekli, meraklı, hevesli, keskin"
21733,2,2,"ilham vermek, aşılamak, esinlenmek"
20190,2,3,"ancak, (ne kadar..sa..sın s/z)"
11083,2,2,"anlaşma, uğraşmak, ilgilenmek, dağıtmak"
178090,2,1,"aramak, bulmaya çalışmak, ummak"
7591,2,3,"şans,olanak(n) şansını denmk,riske girmek(v)"
46111,2,1,"telaşlandıran, korkutucu, panik yaratan"
44930,2,1,"zengin, varlıklı, bol, paralı"
15456,2,1,"tiz sesli erkek sanatçı"
31823,2,1,"dayanak noktası, temel, öz"
24233,2,1,"mantıksal, mantıklı, makul, tutarlı"
2584,2,1,"ayırmak, paylaştırmak, tahsis etmek"
45219,2,2,"iken, sırasında, -irken"
1887,2,2,"kazanmak, elde etmek, edinmek"
22636,2,2,"yargılamak, değerlendirmek (yargıç-hakim)"
11777,2,1,"türetmek, çıkarmak, sağlamak, kaynaklanmak"
39213,2,2,"garip, tuhaf, yabancı, acayip"
3231,2,1,"çekici, albenili, yalvaran, sevimli"
14286,2,2,"teşvik etmek, cesaret vermek"
20719,2,1,"ölümsüz, ölmez, ebedi, sonsuz"
18207,2,1,"zarif, vakur, ince, ağırbaşlı"
3009,2,1,"karşı olan, muhalif, düşman"
44346,2,1,"mantıktan ziyade duygulara dayanan"
24101,2,1,"canlı, hayat dolu, eğlenceli"
3690,2,2,"bağlantı kurmak, ilişkilendirmek, ortak"
7682,2,2,"kovalamak, takip etmek, izlemek(n,v)"
14879,2,2,"kötü, fena, kötülük, uğursuz"
17279,2,2,"ek, ilave (bilgi, eğitim)"
100786,2,1,"kendini/hayatını bir şeye adamak"
36164,2,3,"aramak, araştırmak, çıkarmaya çalışmak"
26367,2,1,"ölümlü, fani, öldürücü, ölümcül"
10488,2,3,"insafsız,zalim, acımasız (brutal, ruthless)"
2087,2,1,"ters, zıt, aleyhte, karşıt"
14385,2,3,"artırmak, yükseltmek, büyütmek, abartmak"
2029,2,2,"kabul etmek,itiraf etmek,iceri almak"
1727,2,1,"anlamsız, mantıksız, abes, olanaksız"
20531,2,2,"belirlemek, tanımak, kimliğini saptamak"
2239,2,2,"aleyhinde, karşısında(prep), aleyhte, karşı(adv)"
57338,2,1,"var olmak , yaşamak"
3845,2,1,"açık artırma ile satmak"
14188,2,1,"yaymak, çıkarmak (gaz,ısı,ışık v.b.)"
25928,2,1,"çok yönlü, müteferrik, karışık"
12457,2,2,"keşfetmek, bulmak, ortaya çıkarmak"
42604,2,1,"her yerde birden bulunan"
15409,2,2,"oldukça; adilce (quite; impartially)"
3817,2,2,"katılmak,yer almak,devam etmek(sürekli) (v)"
23621,2,1,"yasal, hukuk, kanuni, resmi"
12669,2,2,"dağıtmak, bozmak, karışıklığa itmek"
178067,2,3,"vazgeçmek, bırakmak, pes etmek"
42066,2,2,"duruşma, deneme, mahkeme (n,adj)"
36761,2,2,"dökmek(gözyaş mesela), baraka, kulube"
33041,2,3,"ayrılmak, bırakmak, sona ermek"
28332,2,2,"veya; yoksa, aksi takdirde"
174618,2,1,"olsa bile, olmasına rağmen"
43030,2,1,"ters yonlu su akintisi"
77589,2,1,"kapatılmış  hapise koyulmuş"
1731,2,2,"bol, çok, bereketli, verimli"
76109,2,2,"üzülerek, ne yazık ki"
42812,2,1,"belirsiz, emin olmayan, kararsız"
43906,2,2,"yok olmak,gozden kaybolmak,tarihe karismak"
16051,2,1,"bitirmek, tamamlamak (bitiş son)"
1704195,2,1,"kaba, terbiyesiz, nezaketten yoksun"
36690,2,1,"utanç verici, ayıp, rezil"
26431,2,1,"motive etmek, hareket ettirmek"
57334,2,1,"alim-satim işlemleri,hesap işleri"
27108,2,3,"buna rağmen, yine de"
173389,2,1,"ortaya çıkmak, gündeme gelmek"
18178,2,2,"elde etmek, sahip olmak"
11560,2,1,"ölüm, vasiyetle devretmek, feragat"
108113,2,1,"göz korkutucu (intimidating, frightening)"
9688,2,1,"mahkum etmek,suçlu bulmak, hükümlü"
89495,2,1,"yeni yürümeye başlayan çocuklar"
21748,2,3,"yerine, bunun yerine "
53843,2,2,"dehşet verici, korkutucu, ürkütücü"
11216389,2,1,"Bugün neyli olanlarınız var?"
51979,2,2,"telaş etmek, acele etmek"
24914,2,1,"ustalıkla idare etmek, yönlendirme"
1575,2,2,"terketmek, bırakmak, vazgeçmek (taşkınlık)"
5876,2,3,"dip, alt, temel, kaynak(n)"
4010,2,3,"farkında, uyanık, haberdar, tetikte"
30475,2,2,"birkaç sözcükten oluşan ifade"
1869,2,2,"kabul etmek, itiraf etmek"
12536,2,1,"sahtekar, namussuz, dürüst olmayan"
29619,2,1,"hamur işi, pasta, pastacılık"
57675,2,1,"olumsuz, ters, elverişsiz, sakıncalı"
2614,2,1,"her şeye gücü yeten"
55888,2,1,"zorunlu, mecburi, enforce zorlamak"
38036,2,1,"ikinci sınıf öğrencisi (üniv.)"
59122,2,3,"yapar gibi gorunmek,taklit etmek"
1779,2,2,"alkışlamak, övmek, alkışlarla karşılaşmak"
15014,2,2,"idam etmek; yönetmek; yürütmek"
15031,2,1,"sarf etmek, çaba harcamak"
40361,2,1,"evcilleştirmek; kontrol altına almak"
16851,2,2,"teşvik etmek, büyütmek, beslemek"
62922,2,2,"söze karışma, sözünü kesme"
39862,2,2,"kesinlike, emin bir şekilde"
9208,2,2,"ayıplamak, kınamak, mahkum etmek"
4523,2,2,"temel olarak, aslında, esasında"
11216396,2,1,"Kayısılı kanepe harika olurdu."
47371,2,2,"kelimenin tam anlamiyla,harfi harfine"
18646,2,1,"masum, suçsuz, acemi, tecrübesiz"
12099,2,1,"dikte, dikte etme, imla"
24140,2,2,"ödünç vrmk(v) ödünç,borç,öd.vrme,brçlnma, kredi(n)"
11216412,2,1,"Günün yemeğini söyleyin lütfen."
1702481,2,1,"çözüm üretmek (contrieve, mastermind)"
11216450,2,1,"Kafeinsiz kahve istediğimi sanıyorum."
11216414,2,1,"Karides kokteylinizi şimdi getirebilirim."
11890583,2,1,"Korkarım, ananas suyumuz yok."
109359,2,1,"yapay zeka (artificial intelligence)"
11216409,2,1,"Menüde aperatifler var mı?"
20660,2,2,"hayal etmek, düşlemek, düşünmek"
66345,2,1,"yürüyüş, adımlamak, volta atmak"
11216380,2,1,"Bize ketçap getirebilir misiniz?"
11216382,2,1,"Biz iki hamburger alalım."
21746,2,2,"anında, hemen, derhal "
3662,2,1,"toplantı, birleştirme, meclis, montaj"
3960,2,1,"mevcut olma, var olma"
39010,2,3,"uyarmak, canlandırmak, teşvik/tahrik etmek"
11862,2,3,"varış yeri; hedef, amaç"
38274,2,1,"göz kamaştıktan sonraki görüntü"
50668,2,3,"bir konuda aşama kaydetme"
51715,2,2,"çevrili olmak, sarılı olmak"
9654,2,2,"sıradan, alışılmış, geleneksel (traditional)"
39633,2,2,"önermk,teklf et,tavsye et,fikrini uyndr,izlen.vrmk"
174424,2,1,"anlamak, bulmak, yazmak, keşfetmek"
16408,2,2,"su veya havada süzülmek"
55463,2,1,"çöp ( kibrit çöpü)"
9337,2,1,"toplamak, bir araya getirmek"
11848,2,3,"rağmen ,-e rağmen"
173428,2,2,"ayrıca, bunun yanı sıra"
173949,2,1,"ayak uydurmak, devam etmek"
66339,2,1,"donar - donmak"
12218,2,3,"azaltmak, küçültmek, kısmak, eksiltmek"
207526,2,1,"diye, sın diye, böylece"
9616,2,2,"katkıda bulunmak, sebep olmak"
56551,2,2,"elde etmeye çalışmak, kovalamak"
54664,2,3,"elbette, şüpphesiz, muhakkak, kesinlikle"
42628,2,2,"sonunda, nihayetinde, eninde sonunda"
26078,2,2,"taklit etmek, alay etmek"
2263,2,1,"gittikçe kötüye gitmek, fenalaşmak"
53970,2,2,"duvarcılar, döşeme işi yapanlar"
55706,2,2,"değişen, bir aralıkta yayılan"
62522,2,2,"gayretli, hevesli bir şekilde"
56112,2,2,"bagli, -e gore"
65741,2,1,"şeyler hala doğru değildi"
37446,2,2,"argo, argo deyim/tabir (argot)"
25097,2,2,"yığın, kutle, kume, toplamak"
53741,2,2,"want to (konuşma dilinde)"
44708,2,1,"uyanık, açıkgöz, tetikte, tedbirli"
45934,2,3,"henüz hala şimdiye dek"
23555,2,3,"atlamak, sıçramak, hoplamak, zıplamak"
1011938,2,1,"iyi çalışma koşullarına sahip"
199414,2,1,"dikkat etmek, dikkatini vermek"
174675,2,1,"geçinmek , idare etmek"
1915,2,3,"eylem, hareket, etki, çalışma"
27896,2,2,"nadiren, ara sıra, bazen"
9909,2,2,"ahlaksızlık, rüşvet, yolsuzluk (bribery)"
9889,2,2,"denk gelen, yerini tutan"
93821,2,1,"temel, esas, temel taşı"
11644662,2,1,"Gişede neden görevli yok?"
53611,2,1,"kazanılmış elde edilmiş ulaşılmış"
13655,2,2,"yaşamak, ikamet etmek, durmak"
11644670,2,1,"Üzgünüz, çekinizi paraya çeviremeyiz."
32558,2,1,"tanıtım, reklam (advertising, promotion)"
24058,2,2,"gerçek anlamda, mecazi olmayan"
17022,2,1,"birinci sınıf öğrencisi (kolej)"
11644640,2,1,"Hesap bakiyem çok az."
44311,2,2,"şiddetli, zorlu (aggressive, fierce)"
11644672,2,1,"Evimi ipotek ettirmek istiyorum."
9594,2,2,"çelişmek, aksini iddia etmek"
9980,2,2,"kulübe , kır evi"
11644749,2,1,"Dokuz numaralı gişe lütfen."
41245,2,2,"sıkı bir şekilde (firmly)"
124167,2,1,"beysbole benzer top oyunu"
92858,2,1,"para toplamak, kaynak bulmak"
3269,2,3,"başvuru, talep, dilekçe, uygulama"
38843,2,3,"kalmak, durmak (kalma ziyaret)"
11893360,2,1,"Eminim, banka hesabımı donduracaklar."
11644681,2,1,"Üzgünüm, pasaportum yanımda değil."
224589,2,1,"ilgili olmak, meraklı olmak"
11644583,2,1,"Biraz Euro almayı unutma."
11644668,2,1,"Lütfen başvuru formunu doldurun."
173691,2,1,"-dığı takdirde, diye"
7762,2,2,"keyfini çıkarmak, değer vermek"
48768,2,3,"maalesef, ne yazık ki"
28573,2,2,"patlak verme, salgın, isyan"
12416387,2,1,"Lütfen arkasına imzanızı atın."
11644596,2,1,"Bankanızda nasıl hesap açtırabilirim?"
11644637,2,1,"Banka müdürüyle konuşmak istiyorum!"
11644592,2,1,"Kredi limitin ne kadar?"
51055,2,2,"toplama, parçaları birleştirme, monte"
52569,2,1,"bakmak, belli belirsiz görünmek"
1011931,2,1,"dinlenmek için zaman var"
105322,2,1,"can damarı, can suyu"
55190,2,1,"açık, dürüst bir şekilde"
46084,2,1,"baş harflerden oluşan sözcük"
55672,2,2,"tempolu ve yavaş koşma"
42308,2,2,"denemek, çalışmak (yapmaya), deneme"
8952,2,2,"ticari mal, ürün (goods)"
50912,2,1,"berbat olmuş,alt üst olmuş"
19418,2,1,"ciddiye almak, önemsemek, aldırmak"
15231,2,2,"nesli tükenme, yok olma"
4816,2,2,"biri adına, namına (isim)"
35930,2,2,"ince eleyip sık dokuma"
54084,2,1,"teşebbüs etmek, saldırmak, girişmek"
14738,2,2,"kurum, kuruluş, şirket, kadro"
21033,2,2,"bu arada, aklıma gelmişken"
33601,2,2,"yemek tarifi, reçete, tarife"
14736,2,4,"kurmak, tesis etmek, belirlemek"
178091,2,1,"detaylı kontrol etmek, incelemek"
24896,2,1,"cimri, uyuz, pinti, pis"
42272,2,3,"gerçekten, tam anlamıyla "
34115,2,3,"ortadan kaldırmak,-e taşımak"
16370,2,2,"bükülebilir, esnek (ductile, bendable)"
40688,2,2,"baştan çıkarmak, özendirmek, ayartmak"
11335,2,2,"dikkate almak, varsaymak "
9075,2,2,"oluşturmak, meydana getirmek, bestelemek"
21897,2,2,"ilginç, ilgi çekici, enterasan"
21519,2,1,"oturan kimse , sakin"
46176,2,1,"insan eliyle yapılmış şey"
32892,2,2,"nitelikli, kaliteli, yetkili, vasıflı"
8636,2,1,"bir arada var olmak"
42991,2,1,"temel sosyal haklardan mahrum"
41950,2,1,"doku veya organ nakli"
39198,2,1,"bir de ne görsünler,"
132669,2,2,"bir evin günlük işleri"
9060,2,1,"içinden çıkılmaz hale getirmek"
44225,2,2,"acımasız, saldırgan (=brutal, cruel)"
178078,2,1,"tam o anda, tıpkı"
42511,2,2,"iki kez /iki kere"
202555,2,2,"baş etmek, üstesinden gelmek"
12712,2,1,"yaymak, boşa harcamak, dağıtmak"
49161,2,1,"zeki ama anti-sosyal"
21409,2,2,"sonuç çıkarmak, anlam çıkarmak"
23146,2,3,"az ve öz konuşuyor"
4148,2,2,"geri kalmış, geriye doğru"
43138,2,3,"yayılmak, açılmak, ortaya çıkarmak"
23320,2,2,"manzara, peyzaj, çevre, bahçe"
191079,2,1,"pes etmek geri çekilmek,vazgeçmek"
173330,2,2,"olduğu ortaya çıkmak, sonuçlanmak"
29559,2,2,"geçiş, parça, kanal, geçit"
69315,2,1,"yeniden bir araya geldi"
37129,2,4,"imzalamak / imza, işaret"
123430,2,2,"beklenenin aksine, mantığa aykırı"
9861,2,3,"birleşmiş, kurumsal-şirkete ait"
190671,2,1,"bir kenara koymak, biriktirmek"
39568,2,1,"art arda gelen, ardışık"
11636,2,1,"aleyhinde olmak, suçlamak, kınamak"
15954,2,2,"düşündükten sonra karar vermek"
23662,2,2,"kaygızıslık, işsizlik, boş vakit/zaman"
15337,2,4,"harika, müthiş, inanılmaz, efsanevi"
55781,2,1,"lakap takmak, ad vermek"
61213,2,1,"süresiz olarak, belirsiz şekilde"
39504,2,2,"takip eden, daha sonraki"
12639,2,2,"elden çıkarmak düzenlemek kullanmak"
20835,2,2,"ima etmek anlamina gelmek"
31793,2,1,"ön ek, başına eklemek"
188973,2,1,"genel merkez, ana merkez"
24459,2,2,"iyi ki, çok şükür"
11401,2,2,"yetersizlik, eksiklik, gerilik, yoksunluk"
60752,2,1,"kaçamak bakmak, gizlice bakmak"
16767,2,3,"af, affedilme, bağışlanma (isim)"
28677,2,3,"olağanüstü, harika (exceptional, wonderful)"
33207,2,1,"kesik tempolu caz müziği"
52700,2,2,"verilmiş  teslim edilmiş"
9289,2,2,"çatışma (dispute, opposition); çelişmek"
19187,2,1,"asılıp güçlükle çekmek,sürükleyerek çekmek"
20831,2,2,"tam olarak, kesin olarak"
80571,2,1,"ikna edici bir şekilde"
2180,2,1,"acı vermek, eziyet etmek"
64997,2,1,"çekmek, çekip çıkarmak, sökmek"
31007,2,3,"güvence vermek söz vermek"
46726,2,2,"gümrük, gelenek görenek, töre"
4130,2,1,"geri tepmek, ters tepki"
41020,2,2,"susamış; susuz,kurak,istekli(adj) / thirstily(adv)"
41013,2,3,"aklını kullanmak, kafa yormak"
3651,2,1,"katil, suikastçi (slayer, murderer)"
31782,2,2,"önsöz, giriş (introduction, preliminary)"
38237,2,2,"konuşma, etkileyici, akıcı, dokunaklı"
21565,2,2,"yaralamak, incitmek, zarar vermek"
12086,2,1,"iki karşıt gruba bölünme"
25479,2,2,"acıma, merhamet (pity, forgiveness)"
43827,2,1,"elektrik süpürgesi ile temizlemek"
26468,2,2,"yas, ağıt, maten, acili"
8669,2,3,"bilişsel, kavrama ile ilgili"
429992,2,1,"erkekler için kanka filmi"
27554,2,2,"özellikle, billassa, önemli derecede"
3152,2,1,"irk ayrımı (güney afrika)"
37055,2,2,"gidip gelmek, mekik dokumak"
14134,2,2,"Somutlaştırmak, içermek, dahil etmek"
52959,2,2,"artan kalan geriye kalan"
3705,2,2,"güvence, teminat, garanti vermek"
39392,2,2,"şaşırtmak, afallamak, şaşkına dönmek"
27863,2,2,"modası geçmiş- demode"
27585,2,2,"kötü şöhretli, adı çıkmış"
10075,2,2,"sayısız, hesapsız, çok "
56325,2,2,"yanlışlıkla yapılan, bilmeden yapılan"
10103,2,2,"avlu; kort; mahkeme, duruşma"
14287,2,2,"teşvik, yüreklendirme, cesaret verme"
51586,2,1,"sevgiyle anılan,el üstünde tutulan"
1788,2,2,"misafir, konuk vb) ağırlamak"
29867,2,2,"gizlice bakmak, dikizlemek, gözlemek"
43848,2,4,"hayal meyal, belirsizlik, muğlak"
50869,2,2,"belirmek, ortaya çıkmak (V2)"
174766,2,2,"gözden geçirmek, tekrar etmek"
13939,2,3,"ya o, ya o"
32905,2,2,"nicelik, miktar, sayı, çokluk"
34407,2,3,"kaldığı yerden devam etmek"
53600,2,3,"çoğunlukla  sık sık"
173278,2,1,"belli bir sonuca ulaşmak"
173635,2,1,"yayımlamak (publish), piyasaya sürmek"
41313,2,2,"korkak, çekingen (coward, shy)"
21056,2,2,"içerme, kapsama, içine alma"
10476,2,3,"çok önemli, kritik, önemli"
33586,2,3,"geçenlerde, yakınlarda, son zamanlarda"
40417,2,1,"duvara asılan işli örtü"
20984,2,1,"duyulamaz, işitilemez (ses vb)"
46173,2,1,"insan eliyle yapılmış şey"
34632,2,2,"binmek (at veya bisiklet)"
6479,2,2,"defin, gömü, gömme (funeral)"
7244,2,2,"yaralı, kaza, felaket, salgın"
53135,2,5,"ihanete uğramış, sırtından bıçaklanmış"
81725,2,2,"felçli, kötürüm, engellenmiş, gerilemiş"
38079,2,3,"ruh gönül öz can"
51604,2,3,"umdu,bekledi(V2) ve sıfat beklenen"
9040,2,1,"halinden memnun (pleased, contented)"
360809,2,1,"çok yemek (domuz gibi)"
40833,2,2,"tanıklık etmek, ifade etmek"
828602,2,1,"birbirinden ayırmak(tamamen farklı şeyleri)"
30144,2,1,"artı avantajlar; ek yararlar/kazanç"
221403,2,1,"den ileri gelmek, kaynaklanmak"
11644580,2,1,"Paramı nerede dolara çevirebilirim?"
11644666,2,1,"Bankanın çalışma saatleri nedir?"
40769,2,3,"bitirmek, son vermek, sınırlamak"
28929,2,3,"karşı konulamaz, çok kuvvetli"
30166,2,2,"allow-let-izin vermek"
45508,2,2,"tel, telgraf; kablo çekmek"
41270,2,2,"kereste, tahta, kalas (logs)"
30064,2,5,"tamamlanmış geçmiş zamanlı fiil"
224815,2,1,"dayalı olmak,dayalı, bağlı olarak"
53897,2,1,"dank etti, sonradan anladım"
28036,2,2,"evlat, zürriyet; ürün, mahsül"
21852,2,2,"etkileşim, karşılıklı etkileşim (isim)"
11747,2,2,"yoksun etmek, mahrum etmek"
40267,2,4,"Top çalmak , durdurmak"
45781,2,2,"öfke, hiddet, gazap, gadab"
40384,2,1,"içinden çıkılmaz hale getirmek"
282872,2,2,"Yol ücreti ne kadar?"
3532,2,3,"dikkat çekici, göze çarpan"
2914,2,2,"açı, görüş açısı, çarpıtmak"
33913,2,2,"konusunda/hususunda/hakkında; ...a/e ilişkin; ."
20667,2,2,"soğurmak, öğrenmek, içine çekmek"
52072,2,2,"yükselmek, yukarı çıkmak, tırmanmak"
27673,2,2,"birçok, sayısız, bir hayli"
14952,2,3,"olağanüstü, çok iyi, müstesna"
185794,2,1,"buna benzer, falan filan"
20888,2,2,"etkileyici, tesir bırakan (sıfat)"
3722,2,2,"v) afallamak, şaşırmak, şaşırtmak"
